record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,P,G,ZHCC,RW12L,11811,1160,N34322240,E113502593,,00496,0000,52,197,IXL,,S,Simulation application continuation,,,,37634,2412,SEEUP ZHCCZHGRW12L   1118111160 N34322240E113502593               00496000052197 IXL  0000                                 ,SEEUP ZHCCZHGRW12L   2S                            11200Y        L00496                                                    
S,EEU,P,G,ZHCC,RW12R,11155,1160,N34313071,E113492642,,00494,0000,51,148,IFF,,S,Simulation application continuation,,,,37636,2412,SEEUP ZHCCZHGRW12R   1111551160 N34313071E113492642               00494000051148 IFF  0000                                 ,SEEUP ZHCCZHGRW12R   2S                            11200Y        T00494                                                    
S,EEU,P,G,ZHCC,RW30L,11155,2960,N34304878,E113512975,,00484,0000,52,148,IAA,,S,Simulation application continuation,,,,37638,2412,SEEUP ZHCCZHGRW30L   1111552960 N34304878E113512975               00484000052148 IAA  0000                                 ,SEEUP ZHCCZHGRW30L   2S                            29200Y        T00487                                                    
S,EEU,P,G,ZHCC,RW30R,11811,2960,N34313798,E113523653,,00476,0000,52,197,IZR,,S,Simulation application continuation,,,,37640,2412,SEEUP ZHCCZHGRW30R   1118112960 N34313798E113523653               00476000052197 IZR  0000                                 ,SEEUP ZHCCZHGRW30R   2S                            29200Y        T00477                                                    
S,EEU,P,G,ZHEC,RW01L,11811,0150,N30193670,E115013490,,00074,0000,56,148,IDC,,S,Simulation application continuation,,,,38134,2413,SEEUP ZHECZHGRW01L   1118110150 N30193670E115013490               00074000056148 IDC  0000                                 ,SEEUP ZHECZHGRW01L   2S                            00999Y        T00074                                                    
S,EEU,P,G,ZHEC,RW01R,11811,0150,N30191960,E115024370,+0030,00073,0000,53,148,IFP,,S,Simulation application continuation,,,,38136,2413,SEEUP ZHECZHGRW01R   1118110150 N30191960E115024370+0030          00073000053148 IFP  0000                                 ,SEEUP ZHECZHGRW01R   2S                            00999Y        T00074                                                    
S,EEU,P,G,ZHEC,RW19L,11811,1950,N30211470,E115030710,-0030,00077,0000,56,148,IYU,,S,Simulation application continuation,,,,38138,2412,SEEUP ZHECZHGRW19L   1118111950 N30211470E115030710-0030          00077000056148 IYU  0000                                 ,SEEUP ZHECZHGRW19L   2S                            18999Y        T00077                                                    
S,EEU,P,G,ZHEC,RW19R,11811,1950,N30213190,E115015830,,00073,0000,52,148,INZ,,S,Simulation application continuation,,,,38140,2413,SEEUP ZHECZHGRW19R   1118111950 N30213190E115015830               00073000052148 INZ  0000                                 ,SEEUP ZHECZHGRW19R   2S                            18999Y        T00073                                                    
S,EEU,P,G,ZHES,RW01,08530,0120,N30184150,E109290080,,01624,0623,52,148,IGG,,S,Simulation application continuation,,,,38393,2507,SEEUP ZHESZHGRW01    1085300120 N30184150E109290080               01624062352148 IGG  0197                                 ,SEEUP ZHESZHGRW01    2S                            00900Y        L01624                                                    
S,EEU,P,G,ZHES,RW19,08530,1920,N30195080,E109291350,,01596,0820,50,148,,,S,Simulation application continuation,,,,38395,2507,SEEUP ZHESZHGRW19    1085301920 N30195080E109291350               01596082050148      0197                                 ,SEEUP ZHESZHGRW19    2S                            18900Y        L01596                                                    
S,EEU,P,G,ZHHH,RW04,11155,0460,N30461996,E114114710,,00095,0000,49,148,IHN,,S,Simulation application continuation,,,,39076,2501,SEEUP ZHHHZHGRW04    1111550460 N30461996E114114710               00095000049148 IHN  0000                                 ,SEEUP ZHHHZHGRW04    2S                            04143Y        T00104                                                    
S,EEU,P,G,ZHHH,RW05L,11811,0460,N30452750,E114123885,,00097,0000,49,197,IWF,,S,Simulation application continuation,,,,39078,2501,SEEUP ZHHHZHGRW05L   1118110460 N30452750E114123885               00097000049197 IWF  0000                                 ,SEEUP ZHHHZHGRW05L   2S                            04144Y        T00099                                                    
S,EEU,P,G,ZHHH,RW05R,10499,0460,N30452956,E114125901,,00099,0000,55,148,IMU,,S,Simulation application continuation,,,,39080,2501,SEEUP ZHHHZHGRW05R   1104990460 N30452956E114125901               00099000055148 IMU  0000                                 ,SEEUP ZHHHZHGRW05R   2S                            04144Y        T00099                                                    
S,EEU,P,G,ZHHH,RW22,11155,2260,N30474272,E114131173,,00113,0000,49,148,ITS,,S,Simulation application continuation,,,,39082,2501,SEEUP ZHHHZHGRW22    1111552260 N30474272E114131173               00113000049148 ITS  0000                                 ,SEEUP ZHHHZHGRW22    2S                            22143Y        T00114                                                    
S,EEU,P,G,ZHHH,RW23L,10499,2260,N30464742,E114141871,,00096,0000,52,148,IQD,,S,Simulation application continuation,,,,39084,2501,SEEUP ZHHHZHGRW23L   1104992260 N30464742E114141871               00096000052148 IQD  0000                                 ,SEEUP ZHHHZHGRW23L   2S                            22144Y        T00098                                                    
S,EEU,P,G,ZHHH,RW23R,11811,2260,N30465509,E114140849,,00097,0000,49,197,IUT,,S,Simulation application continuation,,,,39086,2501,SEEUP ZHHHZHGRW23R   1118112260 N30465509E114140849               00097000049197 IUT  0000                                 ,SEEUP ZHHHZHGRW23R   2S                            22144Y        T00099                                                    
S,EEU,P,G,ZHYC,RW14,10499,1370,N30335220,E111281280,,00672,0000,55,148,IYC,,S,Simulation application continuation,,,,39456,2406,SEEUP ZHYCZHGRW14    1104991370 N30335220E111281280               00672000055148 IYC  0000                                 ,SEEUP ZHYCZHGRW14    2S                            13323Y        T00672                                                    
S,EEU,P,G,ZHYC,RW32,10499,3170,N30324100,E111294030,,00612,0000,56,148,ICY,,S,Simulation application continuation,,,,39458,2406,SEEUP ZHYCZHGRW32    1104993170 N30324100E111294030               00612000056148 ICY  0197                                 ,SEEUP ZHYCZHGRW32    2S                            31323Y        T00614                                                    
S,EEU,P,G,ZJHK,RW09,11811,0920,N19560500,E110262999,,00074,0000,57,148,IHH,,S,Simulation application continuation,,,,40743,2112,SEEUP ZJHKZJGRW09    1118110920 N19560500E110262999               00074000057148 IHH  0000                                 ,SEEUP ZJHKZJGRW09    2S                            08982Y        L00074                                                    
S,EEU,P,G,ZJHK,RW10,11811,0920,N19571336,E110265404,+0100,00043,0000,55,197,IJK,,S,Simulation application continuation,,,,40745,2412,SEEUP ZJHKZJGRW10    1118110920 N19571336E110265404+0100          00043000055197 IJK  0000                                 ,SEEUP ZJHKZJGRW10    2S                            08982Y        T00046                                                    
S,EEU,P,G,ZJHK,RW27,11811,2720,N19560537,E110283380,,00065,0000,54,148,IPP,,S,Simulation application continuation,,,,40747,2112,SEEUP ZJHKZJGRW27    1118112720 N19560537E110283380               00065000054148 IPP  0000                                 ,SEEUP ZJHKZJGRW27    2S                            26982Y        L00065                                                    
S,EEU,P,G,ZJHK,RW28,11811,2720,N19571373,E110285785,-0100,00055,0000,54,197,IWA,,S,Simulation application continuation,,,,40749,2412,SEEUP ZJHKZJGRW28    1118112720 N19571373E110285785-0100          00055000054197 IWA  0000                                 ,SEEUP ZJHKZJGRW28    2S                            26982Y        T00055                                                    
S,EEU,P,G,ZJQH,RW15,10499,1530,N19091440,E110264280,,00053,0000,49,148,IBO,,S,Simulation application continuation,,,,40975,2113,SEEUP ZJQHZJGRW15    1104991530 N19091440E110264280               00053000049148 IBO  0000                                 ,SEEUP ZJQHZJGRW15    2S                            15022Y        L00053                                                    
S,EEU,P,G,ZJQH,RW33,10499,3330,N19074410,E110273720,,00039,0000,49,148,IAT,,S,Simulation application continuation,,,,40977,2113,SEEUP ZJQHZJGRW33    1104993330 N19074410E110273720               00039000049148 IAT  0000                                 ,SEEUP ZJQHZJGRW33    2S                            33022Y        T00039                                                    
S,EEU,P,G,ZJSY,RW08,11155,0840,N18180300,E109234682,,00062,0000,49,148,IKK,,S,Simulation application continuation,,,,41382,2408,SEEUP ZJSYZJGRW08    1111550840 N18180300E109234682               00062000049148 IKK  0000                                 ,SEEUP ZJSYZJGRW08    2S                            08223Y        T00071                                                    
S,EEU,P,G,ZJSY,RW26,11155,2640,N18181798,E109254157,,00089,0000,49,148,IFH,,S,Simulation application continuation,,,,41384,2408,SEEUP ZJSYZJGRW26    1111552640 N18181798E109254157               00089000049148 IFH  0000                                 ,SEEUP ZJSYZJGRW26    2S                            26223Y        T00094                                                    
S,EEU,P,G,ZKPY,RW17,11237,1720,N39131328,E125395195,,00089,0000,59,197,IGE,,S,Simulation application continuation,,,,41475,2412,SEEUP ZKPYZKGRW17    1112371720 N39131328E125395195               00089000059197 IGE  0000                                 ,SEEUP ZKPYZKGRW17    2S                            16296Y        L00089                                                    
S,EEU,P,G,ZKPY,RW35,11237,3520,N39112709,E125403377,,00079,0000,66,197,LW,,S,Simulation application continuation,,,,41477,2412,SEEUP ZKPYZKGRW35    1112373520 N39112709E125403377               00079000066197 LW   0000                                 ,SEEUP ZKPYZKGRW35    2S                            34297Y        L00079                                                    
S,EEU,P,G,ZKWS,RW15L,11483,1570,N39104275,E127283809,,00008,0000,55,197,IKM,,S,Simulation application continuation,,,,41543,2504,SEEUP ZKWSZKGRW15L   1114831570 N39104275E127283809               00008000055197 IKM  0000                                 ,SEEUP ZKWSZKGRW15L   2S                            14734Y        L00008                                                    
S,EEU,P,G,ZKWS,RW15R,10253,1570,N39103394,E127283497,,00007,0000,50,164,,,S,Simulation application continuation,,,,41545,2412,SEEUP ZKWSZKGRW15R   1102531570 N39103394E127283497               00007000050164      0000                                 ,SEEUP ZKWSZKGRW15R   2S                            14735Y        L00007                                                    
S,EEU,P,G,ZKWS,RW33L,10253,3370,N39090861,E127294520,,00007,0000,50,164,,,S,Simulation application continuation,,,,41547,2412,SEEUP ZKWSZKGRW33L   1102533370 N39090861E127294520               00007000050164      0000                                 ,SEEUP ZKWSZKGRW33L   2S                            32736Y        L00007                                                    
S,EEU,P,G,ZKWS,RW33R,11483,3370,N39090716,E127295679,,00008,0000,50,197,,,S,Simulation application continuation,,,,41549,2504,SEEUP ZKWSZKGRW33R   1114833370 N39090716E127295679               00008000050197      0000                                 ,SEEUP ZKWSZKGRW33R   2S                            32734Y        L00008                                                    
S,EEU,P,G,ZL02,RW14,09843,1380,N39521431,E098192846,,05117,0000,50,148,,,S,Simulation application continuation,,,,41557,2505,SEEUP ZL02ZLGRW14    1098431380 N39521431E098192846               05117000050148      0000                                 ,SEEUP ZL02ZLGRW14    2S                            13660Y        L05117                                                    
S,EEU,P,G,ZL02,RW32,09843,3180,N39510434,E098205614,,05090,0000,50,148,,,S,Simulation application continuation,,,,41559,2505,SEEUP ZL02ZLGRW32    1098433180 N39510434E098205614               05090000050148      0000                                 ,SEEUP ZL02ZLGRW32    2S                            31660Y        L05090                                                    
S,EEU,P,G,ZL03,RW10,12467,1030,N32501986,E097005481,,12811,0000,50,148,,,S,Simulation application continuation,,,,41562,2002,SEEUP ZL03ZLGRW10    1124671030 N32501986E097005481               12811000050148      0000                                 ,SEEUP ZL03ZLGRW10    2S                            10300Y        L12811                                                    
S,EEU,P,G,ZL03,RW28,12467,2830,N32495212,E097031718,,12752,0000,50,148,,,S,Simulation application continuation,,,,41564,2002,SEEUP ZL03ZLGRW28    1124672830 N32495212E097031718               12752000050148      0000                                 ,SEEUP ZL03ZLGRW28    2S                            28300Y        L12752                                                    
S,EEU,P,G,ZLDH,RW08,11155,0840,N40094403,E094473706,-0170,03690,0000,49,148,IMG,,S,Simulation application continuation,,,,41759,2406,SEEUP ZLDHZLGRW08    1111550840 N40094403E094473706-0170          03690000049148 IMG  0000                                 ,SEEUP ZLDHZLGRW08    2S                            08416Y        L03690                                                    
S,EEU,P,G,ZLDH,RW26,11155,2640,N40095364,E094500019,+0170,03671,0000,49,148,IDH,,S,Simulation application continuation,,,,41761,2406,SEEUP ZLDHZLGRW26    1111552640 N40095364E094500019+0170          03671000049148 IDH  0000                                 ,SEEUP ZLDHZLGRW26    2S                            26416Y        L03671                                                    
S,EEU,P,G,ZLIC,RW03,11811,0320,N38182547,E106225544,,03740,0000,55,148,ITY,,S,Simulation application continuation,,,,42188,2106,SEEUP ZLICZLGRW03    1118110320 N38182547E106225544               03740000055148 ITY  0000                                 ,SEEUP ZLICZLGRW03    2S                            02900Y        L03740                                                    
S,EEU,P,G,ZLIC,RW21,11811,2120,N38200710,E106240840,,03696,0000,49,148,IVO,,S,Simulation application continuation,,,,42190,2106,SEEUP ZLICZLGRW21    1118112120 N38200710E106240840               03696000049148 IVO  0000                                 ,SEEUP ZLICZLGRW21    2S                            20900Y        L03696                                                    
S,EEU,P,G,ZLLL,RW01,13123,3600,N36301317,E103384730,+0450,06334,0000,55,148,IYG,,S,Simulation application continuation,,,,42794,2503,SEEUP ZLLLZLGRW01    1131233600 N36301317E103384730+0450          06334000055148 IYG  0000                                 ,SEEUP ZLLLZLGRW01    2S                            35713Y        T06347                                                    
S,EEU,P,G,ZLLL,RW18L,13123,1800,N36315381,E103372562,,06383,0000,53,148,IXC,,S,Simulation application continuation,,,,42796,2503,SEEUP ZLLLZLGRW18L   1131231800 N36315381E103372562               06383000053148 IXC  0000                                 ,SEEUP ZLLLZLGRW18L   2S                            17712Y        L06383                                                    
S,EEU,P,G,ZLLL,RW19,13123,1800,N36322276,E103383898,-0450,06393,0000,51,148,IJF,,S,Simulation application continuation,,,,42798,2503,SEEUP ZLLLZLGRW19    1131231800 N36322276E103383898-0450          06393000051148 IJF  0000                                 ,SEEUP ZLLLZLGRW19    2S                            17713Y        L06393                                                    
S,EEU,P,G,ZLLL,RW36R,13123,3600,N36294422,E103373389,,06322,0000,50,148,,,S,Simulation application continuation,,,,42800,2503,SEEUP ZLLLZLGRW36R   1131233600 N36294422E103373389               06322000050148      0000                                 ,SEEUP ZLLLZLGRW36R   2S                            35712Y        T06337                                                    
S,EEU,P,G,ZLXN,RW11,12467,1110,N36320930,E102011008,,07166,0000,49,148,ICB,,S,Simulation application continuation,,,,42967,1803,SEEUP ZLXNZLGRW11    1124671110 N36320930E102011008               07166000049148 ICB  0197                                 ,SEEUP ZLXNZLGRW11    2S                            10900Y        T07166                                                    
S,EEU,P,G,ZLXN,RW29,12467,2910,N36312903,E102033460,,07091,0000,49,148,IXN,,S,Simulation application continuation,,,,42969,1705,SEEUP ZLXNZLGRW29    1124672910 N36312903E102033460               07091000049148 IXN  0197                                 ,SEEUP ZLXNZLGRW29    2S                            28900Y        T07111                                                    
S,EEU,P,G,ZLXY,RW05L,12467,0520,N34263176,E108440824,,01574,0000,52,148,IQU,,S,Simulation application continuation,,,,43634,2413,SEEUP ZLXYZLGRW05L   1124670520 N34263176E108440824               01574000052148 IQU  0000                                 ,SEEUP ZLXYZLGRW05L   2S                            04882Y        T01580                                                    
S,EEU,P,G,ZLXY,RW05R,12467,0520,N34251553,E108450380,-0144,01557,0000,57,197,IXW,,S,Simulation application continuation,,,,43636,2413,SEEUP ZLXYZLGRW05R   1124670520 N34251553E108450380-0144          01557000057197 IXW  0000                                 ,SEEUP ZLXYZLGRW05R   2S                            04882Y        L01557                                                    
S,EEU,P,G,ZLXY,RW23L,12467,2320,N34263671,E108465582,+0144,01538,0000,52,197,IAQ,,S,Simulation application continuation,,,,43638,2413,SEEUP ZLXYZLGRW23L   1124672320 N34263671E108465582+0144          01538000052197 IAQ  0000                                 ,SEEUP ZLXYZLGRW23L   2S                            22882Y        L01538                                                    
S,EEU,P,G,ZLXY,RW23R,12467,2320,N34274844,E108455412,,01578,0689,52,148,IRA,,S,Simulation application continuation,,,,43640,2413,SEEUP ZLXYZLGRW23R   1124672320 N34274844E108455412               01578068952148 IRA  0000                                 ,SEEUP ZLXYZLGRW23R   2S                            22882Y        T01581                                                    
S,EEU,P,G,ZMAT,RW10,09511,1040,N46224853,E096115586,,07280,0000,50,098,,,S,Simulation application continuation,,,,43771,2206,SEEUP ZMATZMGRW10    1095111040 N46224853E096115586               07280000050098      0000                                 ,SEEUP ZMATZMGRW10    2S                            10389Y        L07280                                                    
S,EEU,P,G,ZMAT,RW28,09511,2840,N46222597,E096140755,,07172,0000,50,098,,,S,Simulation application continuation,,,,43773,2206,SEEUP ZMATZMGRW28    1095112840 N46222597E096140755               07172000050098      0000                                 ,SEEUP ZMATZMGRW28    2S                            28392Y        T07185                                                    
S,EEU,P,G,ZMBH,RW16,09222,1590,N46102728,E100415106,,06125,0000,50,115,,,S,Simulation application continuation,,,,43783,2112,SEEUP ZMBHZMGRW16    1092221590 N46102728E100415106               06125000050115      0000                                 ,SEEUP ZMBHZMGRW16    2S                            15670Y        L06125                                                    
S,EEU,P,G,ZMBH,RW34,09222,3390,N46090365,E100424289,+0740,06056,0000,50,115,,,S,Simulation application continuation,,,,43785,2112,SEEUP ZMBHZMGRW34    1092223390 N46090365E100424289+0740          06056000050115      0000                                 ,SEEUP ZMBHZMGRW34    2S                            33671Y        L06056                                                    
S,EEU,P,G,ZMCD,RW12,08520,1210,N48082385,E114374968,,02454,0000,49,131,,,S,Simulation application continuation,,,,43866,2208,SEEUP ZMCDZMGRW12    1085201210 N48082385E114374968               02454000049131      0000                                 ,SEEUP ZMCDZMGRW12    2S                            11223Y        L02454                                                    
S,EEU,P,G,ZMCD,RW30,08520,3010,N48075202,E114394594,,02425,0000,49,131,,,S,Simulation application continuation,,,,43868,2208,SEEUP ZMCDZMGRW30    1085203010 N48075202E114394594               02425000049131      0000                                 ,SEEUP ZMCDZMGRW30    2S                            29225Y        L02425                                                    
S,EEU,P,G,ZMCK,RW11,11811,1100,N47390363,E106474822,,04485,0000,50,148,,,S,Simulation application continuation,,,,44242,2209,SEEUP ZMCKZMGRW11    1118111100 N47390363E106474822               04485000050148      0000                                 ,SEEUP ZMCKZMGRW11    2S                            10463Y        T04485                                                    
S,EEU,P,G,ZMCK,RW29,11811,2900,N47383415,E106503510,+0040,04482,0000,54,148,CDA,,S,Simulation application continuation,,,,44244,2209,SEEUP ZMCKZMGRW29    1118112900 N47383415E106503510+0040          04482000054148 CDA  0000                                 ,SEEUP ZMCKZMGRW29    2S                            28467Y        T04482                                                    
S,EEU,P,G,ZMDN,RW16,09380,1640,N47432144,E096310724,,05801,0000,50,098,,,S,Simulation application continuation,,,,44257,2112,SEEUP ZMDNZMGRW16    1093801640 N47432144E096310724               05801000050098      0000                                 ,SEEUP ZMDNZMGRW16    2S                            16416Y        L05801                                                    
S,EEU,P,G,ZMDN,RW34,09380,3440,N47415239,E096314466,+1170,05692,0000,50,098,,,S,Simulation application continuation,,,,44259,2112,SEEUP ZMDNZMGRW34    1093803440 N47415239E096314466+1170          05692000050098      0000                                 ,SEEUP ZMDNZMGRW34    2S                            34417Y        T05692                                                    
S,EEU,P,G,ZMDZ,RW11,07218,1070,N43364024,E104211546,,04790,0000,50,098,,,S,Simulation application continuation,,,,44271,2509,SEEUP ZMDZZMGRW11    1072181070 N43364024E104211546               04790000050098      0000                                 ,SEEUP ZMDZZMGRW11    2S                            10344Y        L04790                                                    
S,EEU,P,G,ZMDZ,RW29,07218,2870,N43362366,E104225091,,04767,0000,50,098,,,S,Simulation application continuation,,,,44273,2509,SEEUP ZMDZZMGRW29    1072182870 N43362366E104225091               04767000050098      0000                                 ,SEEUP ZMDZZMGRW29    2S                            28346Y        L04767                                                    
S,EEU,P,G,ZMKB,RW16,10663,1560,N43092528,E106500572,,03904,0000,50,148,,,S,Simulation application continuation,,,,44313,2305,SEEUP ZMKBZMGRW16    1106631560 N43092528E106500572               03904000050148      0197                                 ,SEEUP ZMKBZMGRW16    2S                            15125Y        T03907                                                    
S,EEU,P,G,ZMKB,RW34,10663,3360,N43075296,E106511486,,03927,0000,50,148,,,S,Simulation application continuation,,,,44315,2305,SEEUP ZMKBZMGRW34    1106633360 N43075296E106511486               03927000050148      0197                                 ,SEEUP ZMKBZMGRW34    2S                            33127Y        T03927                                                    
S,EEU,P,G,ZMKD,RW16,09350,1550,N47575706,E091371091,+1630,04751,0000,50,115,,,S,Simulation application continuation,,,,44374,2210,SEEUP ZMKDZMGRW16    1093501550 N47575706E091371091+1630          04751000050115      0000                                 ,SEEUP ZMKDZMGRW16    2S                            15737Y        L04751                                                    
S,EEU,P,G,ZMKD,RW34,09350,3350,N47563189,E091380377,,04905,0000,50,115,,,S,Simulation application continuation,,,,44376,2210,SEEUP ZMKDZMGRW34    1093503350 N47563189E091380377               04905000050115      0000                                 ,SEEUP ZMKDZMGRW34    2S                            33738Y        L04905                                                    
S,EEU,P,G,ZMMN,RW10,07874,1040,N49395676,E100050003,-0460,04275,0000,50,138,,,S,Simulation application continuation,,,,44452,2205,SEEUP ZMMNZMGRW10    1078741040 N49395676E100050003-0460          04275000050138      0000                                 ,SEEUP ZMMNZMGRW10    2S                            10212Y        L04275                                                    
S,EEU,P,G,ZMMN,RW28,07874,2840,N49394043,E100065705,+0460,04239,0000,50,138,,,S,Simulation application continuation,,,,44454,2205,SEEUP ZMMNZMGRW28    1078742840 N49394043E100065705+0460          04239000050138      0000                                 ,SEEUP ZMMNZMGRW28    2S                            28214Y        L04239                                                    
S,EEU,P,G,ZMUB,RW14,10171,1430,N47511025,E106451272,,04154,0000,50,148,IDA,,S,Simulation application continuation,,,,44616,2211,SEEUP ZMUBZMGRW14    1101711430 N47511025E106451272               04154000050148 IDA  0197                                 ,SEEUP ZMUBZMGRW14    2S                            13812Y        L04154                                                    
S,EEU,P,G,ZMUB,RW32,10171,3230,N47495550,E106465225,,04367,0000,50,148,,,S,Simulation application continuation,,,,44618,2211,SEEUP ZMUBZMGRW32    1101713230 N47495550E106465225               04367000050148      0164                                 ,SEEUP ZMUBZMGRW32    2S                            31814Y        L04367                                                    
S,EEU,P,G,ZMUG,RW13,08852,1310,N50043084,E091552631,,03068,0000,50,098,,,S,Simulation application continuation,,,,44684,2210,SEEUP ZMUGZMGRW13    1088521310 N50043084E091552631               03068000050098      0000                                 ,SEEUP ZMUGZMGRW13    2S                            13309Y        L03068                                                    
S,EEU,P,G,ZMUG,RW31,08852,3110,N50033119,E091570535,,02969,0000,49,098,,,S,Simulation application continuation,,,,44686,2210,SEEUP ZMUGZMGRW31    1088523110 N50033119E091570535               02969000049098      0000                                 ,SEEUP ZMUGZMGRW31    2S                            31311Y        L02969                                                    
S,EEU,P,G,ZMUL,RW13,09350,1260,N49000832,E089542398,,05758,0000,50,098,,,S,Simulation application continuation,,,,44706,2204,SEEUP ZMULZMGRW13    1093501260 N49000832E089542398               05758000050098      0197                                 ,SEEUP ZMULZMGRW13    2S                            12923Y        L05758                                                    
S,EEU,P,G,ZMUL,RW31,09350,3060,N48590998,E089561254,+1170,05646,0000,50,098,,,S,Simulation application continuation,,,,44708,2204,SEEUP ZMULZMGRW31    1093503060 N48590998E089561254+1170          05646000050098      0197                                 ,SEEUP ZMULZMGRW31    2S                            30925Y        L05646                                                    
S,EEU,P,G,ZPJH,RW16,07874,1610,N21590529,E100453066,+0076,01807,0000,57,148,IGG,,S,Simulation application continuation,,,,44822,2412,SEEUP ZPJHZPGRW16    1078741610 N21590529E100453066+0076          01807000057148 IGG  0000                                 ,SEEUP ZPJHZPGRW16    2S                            16000Y        L01807                                                    
S,EEU,P,G,ZPJH,RW34,07874,3410,N21575167,E100455835,-0076,01813,0000,49,148,ILK,,S,Simulation application continuation,,,,44824,2412,SEEUP ZPJHZPGRW34    1078743410 N21575167E100455835-0076          01813000049148 ILK  0000                                 ,SEEUP ZPJHZPGRW34    2S                            34000Y        L01813                                                    
S,EEU,P,G,ZPLJ,RW02,09843,0180,N26395084,E100142520,,07302,0000,54,148,IYL,,S,Simulation application continuation,,,,44993,2303,SEEUP ZPLJZPGRW02    1098430180 N26395084E100142520               07302000054148 IYL  0000                                 ,SEEUP ZPLJZPGRW02    2S                            01700Y        L07302                                                    
S,EEU,P,G,ZPLJ,RW20,09843,1980,N26412407,E100145700,,07357,0000,54,148,IXX,,S,Simulation application continuation,,,,44995,2303,SEEUP ZPLJZPGRW20    1098431980 N26412407E100145700               07357000054148 IXX  0000                                 ,SEEUP ZPLJZPGRW20    2S                            19700Y        T07358                                                    
S,EEU,P,G,ZPMS,RW05,08530,0460,N24232613,E098312170,,02864,0000,50,148,,,S,Simulation application continuation,,,,45102,2412,SEEUP ZPMSZPGRW05    1085300460 N24232613E098312170               02864000050148      0000                                 ,SEEUP ZPMSZPGRW05    2S                            04481Y        L02864                                                    
S,EEU,P,G,ZPMS,RW23,08530,2260,N24242483,E098322808,,02877,0000,56,148,IMS,,S,Simulation application continuation,,,,45104,2412,SEEUP ZPMSZPGRW23    1085302260 N24242483E098322808               02877000056148 IMS  0000                                 ,SEEUP ZPMSZPGRW23    2S                            22481Y        T02877                                                    
S,EEU,P,G,ZPPP,RW03,13123,0400,N25062175,E102551313,,06898,1772,52,148,IZL,,S,Simulation application continuation,,,,46125,2412,SEEUP ZPPPZPGRW03    1131230400 N25062175E102551313               06898177252148 IZL  0000                                 ,SEEUP ZPPPZPGRW03    2S                            03840Y        T06901                                                    
S,EEU,P,G,ZPPP,RW04,14764,0400,N25052282,E102555058,,06885,0000,52,197,IFY,,S,Simulation application continuation,,,,46127,2312,SEEUP ZPPPZPGRW04    1147640400 N25052282E102555058               06885000052197 IFY  0000                                 ,SEEUP ZPPPZPGRW04    2S                            03840Y        T06895                                                    
S,EEU,P,G,ZPPP,RW21,13123,2200,N25073611,E102561783,,06887,1772,52,148,IBH,,S,Simulation application continuation,,,,46129,2407,SEEUP ZPPPZPGRW21    1131232200 N25073611E102561783               06887177252148 IBH  0000                                 ,SEEUP ZPPPZPGRW21    2S                            21840Y        T06889                                                    
S,EEU,P,G,ZPPP,RW22,14764,2200,N25070468,E102571922,,06879,1640,52,197,IKM,,S,Simulation application continuation,,,,46131,2312,SEEUP ZPPPZPGRW22    1147642200 N25070468E102571922               06879164052197 IKM  0000                                 ,SEEUP ZPPPZPGRW22    2S                            21840Y        T06884                                                    
S,EEU,P,G,ZSAM,RW05,11155,0560,N24320785,E118065611,,00057,0492,49,148,IWF,,S,Simulation application continuation,,,,46423,2502,SEEUP ZSAMZSGRW05    1111550560 N24320785E118065611               00057049249148 IWF  0000                                 ,SEEUP ZSAMZSGRW05    2S                            05200Y        T00059                                                    
S,EEU,P,G,ZSAM,RW23,11155,2360,N24330898,E118082163,,00036,0656,49,148,IKK,,S,Simulation application continuation,,,,46425,2502,SEEUP ZSAMZSGRW23    1111552360 N24330898E118082163               00036065649148 IKK  0000                                 ,SEEUP ZSAMZSGRW23    2S                            23200Y        T00043                                                    
S,EEU,P,G,ZSCG,RW11,11155,1140,N31553287,E119452983,,00022,0000,49,164,IZJ,,S,Simulation application continuation,,,,46658,1803,SEEUP ZSCGZSGRW11    1111551140 N31553287E119452983               00022000049164 IZJ  0000                                 ,SEEUP ZSCGZSGRW11    2S                            11000Y        L00022                                                    
S,EEU,P,G,ZSCG,RW29,11155,2940,N31545493,E119473137,,00024,0000,49,164,IBN,,S,Simulation application continuation,,,,46660,1705,SEEUP ZSCGZSGRW29    1111552940 N31545493E119473137               00024000049164 IBN  0000                                 ,SEEUP ZSCGZSGRW29    2S                            29000Y        L00024                                                    
S,EEU,P,G,ZSCN,RW03,11155,0260,N28510261,E115534480,,00122,0000,49,148,IEE,,S,Simulation application continuation,,,,46984,1804,SEEUP ZSCNZSGRW03    1111550260 N28510261E115534480               00122000049148 IEE  0000                                 ,SEEUP ZSCNZSGRW03    2S                            02300Y        L00122                                                    
