record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,ils_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,D,,ZHCC,ZH,,IAA,ZH,10930,IT N,,,IAA,N34304865,E113511739,,00502,0,,202,WGE,XINZHENG,S,Simulation application continuation,UN,W0056,00502,73915,1607,SEEUD ZHCCZH IAA   ZH110930 IT N                   IAA N34304865E113511739     005020  202WGEXINZHENG                      ,SEEUD ZHCCZH IAA   ZH2S    UN                                             W005600502                                       
S,EEU,D,,ZHCC,ZH,,IFF,ZH,11030,IT N,,,IFF,N34312326,E113493606,,00518,0,,229,WGE,XINZHENG,S,Simulation application continuation,UN,W0056,00518,73917,1607,SEEUD ZHCCZH IFF   ZH111030 IT N                   IFF N34312326E113493606     005180  229WGEXINZHENG                      ,SEEUD ZHCCZH IFF   ZH2S    UN                                             W005600518                                       
S,EEU,D,,ZHCC,ZH,,IXL,ZH,10850,IT N,,,IXL,N34322183,E113504011,,00509,0,,220,WGE,XINZHENG,S,Simulation application continuation,UN,W0056,00509,73919,1611,SEEUD ZHCCZH IXL   ZH110850 IT N                   IXL N34322183E113504011     005090  220WGEXINZHENG                      ,SEEUD ZHCCZH IXL   ZH2S    UN                                             W005600509                                       
S,EEU,D,,ZHCC,ZH,,IZR,ZH,11070,IT N,,,IZR,N34314538,E113522681,,00492,0,,226,WGE,XINZHENG,S,Simulation application continuation,UN,W0056,00492,73921,1611,SEEUD ZHCCZH IZR   ZH111070 IT N                   IZR N34314538E113522681     004920  226WGEXINZHENG                      ,SEEUD ZHCCZH IZR   ZH2S    UN                                             W005600492                                       
S,EEU,D,,ZHEC,ZH,,IDC,ZH,11130,IT N,,,IDC,N30194740,E115013250,,00095,0,,002,WGE,HUAHU,S,Simulation application continuation,UN,W0050,00095,73923,2413,SEEUD ZHECZH IDC   ZH111130 IT N                   IDC N30194740E115013250     000950  002WGEHUAHU                         ,SEEUD ZHECZH IDC   ZH2S    UN                                             W005000095                                       
S,EEU,D,,ZHEC,ZH,,IFP,ZH,10895,IT N,,,IFP,N30192870,E115025010,,00095,0,,002,WGE,HUAHU,S,Simulation application continuation,UN,W0050,00095,73925,2413,SEEUD ZHECZH IFP   ZH110895 IT N                   IFP N30192870E115025010     000950  002WGEHUAHU                         ,SEEUD ZHECZH IFP   ZH2S    UN                                             W005000095                                       
S,EEU,D,,ZHEC,ZH,,INZ,ZH,11130,IT N,,,INZ,N30212260,E115015190,,00095,0,,002,WGE,HUAHU,S,Simulation application continuation,UN,W0050,00095,73927,2413,SEEUD ZHECZH INZ   ZH111130 IT N                   INZ N30212260E115015190     000950  002WGEHUAHU                         ,SEEUD ZHECZH INZ   ZH2S    UN                                             W005000095                                       
S,EEU,D,,ZHEC,ZH,,IYU,ZH,10895,IT N,,,IYU,N30210420,E115030950,,00098,0,,002,WGE,HUAHU,S,Simulation application continuation,UN,W0050,00098,73929,2413,SEEUD ZHECZH IYU   ZH110895 IT N                   IYU N30210420E115030950     000980  002WGEHUAHU                         ,SEEUD ZHECZH IYU   ZH2S    UN                                             W005000098                                       
S,EEU,D,,ZHES,ZH,,IGG,ZH,11030,IT N,,,IGG,N30185040,E109290700,,01637,0,,233,WGE,XUJIAPING,S,Simulation application continuation,UN,W0037,01637,73931,2507,SEEUD ZHESZH IGG   ZH111030 IT N                   IGG N30185040E109290700     016370  233WGEXUJIAPING                     ,SEEUD ZHESZH IGG   ZH2S    UN                                             W003701637                                       
S,EEU,D,,ZHHH,ZH,,IHN,ZH,10930,IT N,,,IHN,N30462954,E114115082,,00121,0,,160,WGE,TIANHE,S,Simulation application continuation,UN,W0049,00121,73933,2501,SEEUD ZHHHZH IHN   ZH110930 IT N                   IHN N30462954E114115082     001210  160WGETIANHE                        ,SEEUD ZHHHZH IHN   ZH2S    UN                                             W004900121                                       
S,EEU,D,,ZHHH,ZH,,IMU,ZH,11110,IT N,,,IMU,N30453446,E114131005,,00118,0,,163,WGE,TIANHE,S,Simulation application continuation,UN,W0049,00118,73935,2501,SEEUD ZHHHZH IMU   ZH111110 IT N                   IMU N30453446E114131005     001180  163WGETIANHE                        ,SEEUD ZHHHZH IMU   ZH2S    UN                                             W004900118                                       
S,EEU,D,,ZHHH,ZH,,IQD,ZH,11135,IT N,,,IQD,N30463748,E114141456,,00115,0,,258,WGE,TIANHE,S,Simulation application continuation,UN,W0049,00115,73937,2501,SEEUD ZHHHZH IQD   ZH111135 IT N                   IQD N30463748E114141456     001150  258WGETIANHE                        ,SEEUD ZHHHZH IQD   ZH2S    UN                                             W004900115                                       
S,EEU,D,,ZHHH,ZH,,ITS,ZH,10850,IT N,,,ITS,N30473793,E114130066,,00135,0,,159,WGE,TIANHE,S,Simulation application continuation,UN,W0049,00135,73939,2501,SEEUD ZHHHZH ITS   ZH110850 IT N                   ITS N30473793E114130066     001350  159WGETIANHE                        ,SEEUD ZHHHZH ITS   ZH2S    UN                                             W004900135                                       
S,EEU,D,,ZHHH,ZH,,IUT,ZH,11150,IT N,,,IUT,N30464514,E114140458,,00118,0,,002,WGE,TIANHE,S,Simulation application continuation,UN,W0049,00118,73941,2501,SEEUD ZHHHZH IUT   ZH111150 IT N                   IUT N30464514E114140458     001180  002WGETIANHE                        ,SEEUD ZHHHZH IUT   ZH2S    UN                                             W004900118                                       
S,EEU,D,,ZHHH,ZH,,IWF,ZH,11150,IT N,,,IWF,N30453201,E114124973,,00118,0,,002,WGE,TIANHE,S,Simulation application continuation,UN,W0049,00118,73943,2501,SEEUD ZHHHZH IWF   ZH111150 IT N                   IWF N30453201E114124973     001180  002WGETIANHE                        ,SEEUD ZHHHZH IWF   ZH2S    UN                                             W004900118                                       
S,EEU,D,,ZHYC,ZH,,ICY,ZH,10895,IT N,,,ICY,N30325010,E111293570,,00614,0,,184,WGE,SANXIA,S,Simulation application continuation,UN,W0042,00614,73945,2406,SEEUD ZHYCZH ICY   ZH110895 IT N                   ICY N30325010E111293570     006140  184WGESANXIA                        ,SEEUD ZHYCZH ICY   ZH2S    UN                                             W004200614                                       
S,EEU,D,,ZHYC,ZH,,IYC,ZH,11050,IT N,,,IYC,N30334740,E111282530,,00702,0,,252,WGE,SANXIA,S,Simulation application continuation,UN,W0042,00702,73947,2406,SEEUD ZHYCZH IYC   ZH111050 IT N                   IYC N30334740E111282530     007020  252WGESANXIA                        ,SEEUD ZHYCZH IYC   ZH2S    UN                                             W004200702                                       
S,EEU,D,,ZJHK,ZJ,,IHH,ZJ,11150,IT N,,,IHH,N19560060,E110264161,,00098,0,,262,WGE,MEILAN,S,Simulation application continuation,UN,W0023,00098,73949,2305,SEEUD ZJHKZJ IHH   ZJ111150 IT N                   IHH N19560060E110264161     000980  262WGEMEILAN                        ,SEEUD ZJHKZJ IHH   ZJ2S    UN                                             W002300098                                       
S,EEU,D,,ZJHK,ZJ,,IJK,ZJ,10895,IT N,,,IJK,N19571729,E110270435,,00066,0,,260,WGE,MEILAN,S,Simulation application continuation,UN,W0023,00066,73951,2305,SEEUD ZJHKZJ IJK   ZJ110895 IT N                   IJK N19571729E110270435     000660  260WGEMEILAN                        ,SEEUD ZJHKZJ IJK   ZJ2S    UN                                             W002300066                                       
S,EEU,D,,ZJHK,ZJ,,IPP,ZJ,10850,IT N,,,IPP,N19560096,E110282231,,00085,0,,114,WGE,MEILAN,S,Simulation application continuation,UN,W0023,00085,73953,2305,SEEUD ZJHKZJ IPP   ZJ110850 IT N                   IPP N19560096E110282231     000850  114WGEMEILAN                        ,SEEUD ZJHKZJ IPP   ZJ2S    UN                                             W002300085                                       
S,EEU,D,,ZJHK,ZJ,,IWA,ZJ,10935,IT N,,,IWA,N19571759,E110284715,,00075,0,,,WGE,MEILAN,S,Simulation application continuation,UN,W0023,00075,73955,2305,SEEUD ZJHKZJ IWA   ZJ110935 IT N                   IWA N19571759E110284715     000750     WGEMEILAN                        ,SEEUD ZJHKZJ IWA   ZJ2S    UN                                             W002300075                                       
S,EEU,D,,ZJQH,ZJ,,IAT,ZJ,10930,IT N,,,IAT,N19075080,E110272820,,00056,0,,272,WGE,BOAO,S,Simulation application continuation,UN,W0021,00056,73957,2113,SEEUD ZJQHZJ IAT   ZJ110930 IT N                   IAT N19075080E110272820     000560  272WGEBOAO                          ,SEEUD ZJQHZJ IAT   ZJ2S    UN                                             W002100056                                       
S,EEU,D,,ZJQH,ZJ,,IBO,ZJ,10970,IT N,,,IBO,N19090230,E110264520,,00056,0,,252,WGE,BOAO,S,Simulation application continuation,UN,W0021,00056,73959,2113,SEEUD ZJQHZJ IBO   ZJ110970 IT N                   IBO N19090230E110264520     000560  252WGEBOAO                          ,SEEUD ZJQHZJ IBO   ZJ2S    UN                                             W002100056                                       
S,EEU,D,,ZJSY,ZJ,,IFH,ZJ,10850,IT N,,,IFH,N18181270,E109253236,,00102,0,,114,WGE,PHOENIX INTL,S,Simulation application continuation,UN,W0019,00102,73961,2401,SEEUD ZJSYZJ IFH   ZJ110850 IT N                   IFH N18181270E109253236     001020  114WGEPHOENIX INTL                  ,SEEUD ZJSYZJ IFH   ZJ2S    UN                                             W001900102                                       
S,EEU,D,,ZJSY,ZJ,,IKK,ZJ,10950,IT N,,,IKK,N18180796,E109235608,,00082,0,,150,WGE,PHOENIX INTL,S,Simulation application continuation,UN,W0019,00082,73963,2401,SEEUD ZJSYZJ IKK   ZJ110950 IT N                   IKK N18180796E109235608     000820  150WGEPHOENIX INTL                  ,SEEUD ZJSYZJ IKK   ZJ2S    UN                                             W001900082                                       
S,EEU,D,,ZKPY,ZK,,IGE,ZK,10950,IT N,,,IGE,N39130388,E125400088,,00089,0,,289,WGE,INTL,S,Simulation application continuation,UN,W0093,00089,73965,2412,SEEUD ZKPYZK IGE   ZK110950 IT N                   IGE N39130388E125400088     000890  289WGEINTL                          ,SEEUD ZKPYZK IGE   ZK2S    UN                                             W009300089                                       
S,EEU,D,,ZKWS,ZK,,IKM,ZK,11030,IT N,,,IKM,N39103205,E127284096,,00007,0,,148,WGE,KALMA,S,Simulation application continuation,UN,W0095,00007,73967,2412,SEEUD ZKWSZK IKM   ZK111030 IT N                   IKM N39103205E127284096     000070  148WGEKALMA                         ,SEEUD ZKWSZK IKM   ZK2S    UN                                             W009500007                                       
S,EEU,D,,ZLDH,ZL,,IDH,ZL,10870,IT N,,,IDH,N40095672,E094494807,,03704,0,,404,WGE,MOGAO,S,Simulation application continuation,UN,W0002,03704,73969,2010,SEEUD ZLDHZL IDH   ZL110870 IT N                   IDH N40095672E094494807     037040  404WGEMOGAO                         ,SEEUD ZLDHZL IDH   ZL2S    UN                                             W000203704                                       
S,EEU,D,,ZLDH,ZL,,IMG,ZL,10930,IT N,,,IMG,N40094875,E094474928,,03717,0,,396,WGE,MOGAO,S,Simulation application continuation,UN,W0002,03717,73971,2010,SEEUD ZLDHZL IMG   ZL110930 IT N                   IMG N40094875E094474928     037170  396WGEMOGAO                         ,SEEUD ZLDHZL IMG   ZL2S    UN                                             W000203717                                       
S,EEU,D,,ZLIC,ZL,,ITY,ZL,10930,IT N,,,ITY,N38183208,E106230610,,03757,0,,260,WGE,HEDONG,S,Simulation application continuation,UN,W0040,03757,73973,2106,SEEUD ZLICZL ITY   ZL110930 IT N                   ITY N38183208E106230610     037570  260WGEHEDONG                        ,SEEUD ZLICZL ITY   ZL2S    UN                                             W004003757                                       
S,EEU,D,,ZLIC,ZL,,IVO,ZL,10850,IT N,,,IVO,N38195708,E106240712,,03714,0,,400,WGE,HEDONG,S,Simulation application continuation,UN,W0040,03714,73975,2106,SEEUD ZLICZL IVO   ZL110850 IT N                   IVO N38195708E106240712     037140  400WGEHEDONG                        ,SEEUD ZLICZL IVO   ZL2S    UN                                             W004003714                                       
S,EEU,D,,ZLLL,ZL,,IJF,ZL,11030,IT N,,,IJF,N36321213,E103384448,,06411,0,,474,WGE,ZHONGCHUAN,S,Simulation application continuation,UN,W0029,06411,73977,2503,SEEUD ZLLLZL IJF   ZL111030 IT N                   IJF N36321213E103384448     064110  474WGEZHONGCHUAN                    ,SEEUD ZLLLZL IJF   ZL2S    UN                                             W002906411                                       
S,EEU,D,,ZLLL,ZL,,IXC,ZL,10890,IT N,,,IXC,N36314258,E103372150,,06404,0,,375,WGE,ZHONGCHUAN,S,Simulation application continuation,UN,W0029,06404,73979,2503,SEEUD ZLLLZL IXC   ZL110890 IT N                   IXC N36314258E103372150     064040  375WGEZHONGCHUAN                    ,SEEUD ZLLLZL IXC   ZL2S    UN                                             W002906404                                       
S,EEU,D,,ZLLL,ZL,,IYG,ZL,11150,IT N,,,IYG,N36302250,E103385152,,06362,0,,,WGE,ZHONGCHUAN,S,Simulation application continuation,UN,W0029,06362,73981,2503,SEEUD ZLLLZL IYG   ZL111150 IT N                   IYG N36302250E103385152     063620     WGEZHONGCHUAN                    ,SEEUD ZLLLZL IYG   ZL2S    UN                                             W002906362                                       
S,EEU,D,,ZLXN,ZL,,ICB,ZL,11070,IT N,,,ICB,N36320895,E102012467,,07178,0,,591,WGE,CAOJIAPU,S,Simulation application continuation,UN,W0024,07178,73983,1404,SEEUD ZLXNZL ICB   ZL111070 IT N                   ICB N36320895E102012467     071780  591WGECAOJIAPU                      ,SEEUD ZLXNZL ICB   ZL2S    UN                                             W002407178                                       
S,EEU,D,,ZLXN,ZL,,IXN,ZL,10870,IT N,,,IXN,N36313556,E102032542,,07116,0,,372,WGE,CAOJIAPU,S,Simulation application continuation,UN,W0024,07116,73985,1404,SEEUD ZLXNZL IXN   ZL110870 IT N                   IXN N36313556E102032542     071160  372WGECAOJIAPU                      ,SEEUD ZLXNZL IXN   ZL2S    UN                                             W002407116                                       
S,EEU,D,,ZLXY,ZL,,IAQ,ZL,11110,IT N,,,IAQ,N34262672,E108464942,,01562,0,,338,WGE,XIANYANG,S,Simulation application continuation,UN,W0041,01562,73987,1504,SEEUD ZLXYZL IAQ   ZL111110 IT N                   IAQ N34262672E108464942     015620  338WGEXIANYANG                      ,SEEUD ZLXYZL IAQ   ZL2S    UN                                             W004101562                                       
S,EEU,D,,ZLXY,ZL,,IQU,ZL,10855,IT N,,,IQU,N34264112,E108441371,,01601,0,,567,WGE,XIANYANG,S,Simulation application continuation,UN,W0041,01601,73989,2413,SEEUD ZLXYZL IQU   ZL110855 IT N                   IQU N34264112E108441371     016010  567WGEXIANYANG                      ,SEEUD ZLXYZL IQU   ZL2S    UN                                             W004101601                                       
S,EEU,D,,ZLXY,ZL,,IRA,ZL,11170,IT N,,,IRA,N34274509,E108454204,,01604,0,,496,WGE,XIANYANG,S,Simulation application continuation,UN,W0041,01604,73991,2413,SEEUD ZLXYZL IRA   ZL111170 IT N                   IRA N34274509E108454204     016040  496WGEXIANYANG                      ,SEEUD ZLXYZL IRA   ZL2S    UN                                             W004101604                                       
S,EEU,D,,ZLXY,ZL,,IXW,ZL,10930,IT N,,,IXW,N34251939,E108451660,,01575,0,,252,WGE,XIANYANG,S,Simulation application continuation,UN,W0041,01575,73993,1803,SEEUD ZLXYZL IXW   ZL110930 IT N                   IXW N34251939E108451660     015750  252WGEXIANYANG                      ,SEEUD ZLXYZL IXW   ZL2S    UN                                             W004101575                                       
S,EEU,D,,ZMCK,ZM,,CDA,ZM,10990,IT N,,,CDA,N47383290,E106501950,,04528,0,,,WGE,CHINGGIS KHAAN INTL,S,Simulation application continuation,UN,W0055,04528,73995,2106,SEEUD ZMCKZM CDA   ZM110990 IT N                   CDA N47383290E106501950     045280     WGECHINGGIS KHAAN INTL           ,SEEUD ZMCKZM CDA   ZM2S    UN                                             W005504528                                       
S,EEU,D,,ZMUB,ZM,,IDA,ZM,11030,IT N,,,IDA,N47510060,E106451560,,04232,0,,239,WGE,BUYANT-UKHAA,S,Simulation application continuation,UN,W0055,04232,73997,2203,SEEUD ZMUBZM IDA   ZM111030 IT N                   IDA N47510060E106451560     042320  239WGEBUYANT-UKHAA                  ,SEEUD ZMUBZM IDA   ZM2S    UN                                             W005504232                                       
S,EEU,D,,ZPJH,ZP,,IGG,ZP,10850,IT N,,,IGG,N21585861,E100453771,,01824,0,,223,WGE,GASA,S,Simulation application continuation,UN,W0012,01824,73999,1708,SEEUD ZPJHZP IGG   ZP110850 IT N                   IGG N21585861E100453771     018240  223WGEGASA                          ,SEEUD ZPJHZP IGG   ZP2S    UN                                             W001201824                                       
S,EEU,D,,ZPJH,ZP,,ILK,ZP,11030,IT N,,,ILK,N21580243,E100455859,,01860,0,,344,WGE,GASA,S,Simulation application continuation,UN,W0012,01860,74001,1708,SEEUD ZPJHZP ILK   ZP111030 IT N                   ILK N21580243E100455859     018600  344WGEGASA                          ,SEEUD ZPJHZP ILK   ZP2S    UN                                             W001201860                                       
S,EEU,D,,ZPLJ,ZP,,IXX,ZP,10970,IT N,,,IXX,N26411693,E100145002,,07369,0,,165,WGE,SANYI,S,Simulation application continuation,UN,W0014,07369,74003,1807,SEEUD ZPLJZP IXX   ZP110970 IT N                   IXX N26411693E100145002     073690  165WGESANYI                         ,SEEUD ZPLJZP IXX   ZP2S    UN                                             W001407369                                       
S,EEU,D,,ZPLJ,ZP,,IYL,ZP,10850,IT N,,,IYL,N26400054,E100142395,,07320,0,,174,WGE,SANYI,S,Simulation application continuation,UN,W0014,07320,74005,1807,SEEUD ZPLJZP IYL   ZP110850 IT N                   IYL N26400054E100142395     073200  174WGESANYI                         ,SEEUD ZPLJZP IYL   ZP2S    UN                                             W001407320                                       
S,EEU,D,,ZPMS,ZP,,IMS,ZP,10970,IT N,,,IMS,N24241602,E098322348,,02890,0,,165,WGE,MANGSHI,S,Simulation application continuation,UN,W0011,02890,74007,2309,SEEUD ZPMSZP IMS   ZP110970 IT N                   IMS N24241602E098322348     028900  165WGEMANGSHI                       ,SEEUD ZPMSZP IMS   ZP2S    UN                                             W001102890                                       
S,EEU,D,,ZPPP,ZP,,IBH,ZP,11010,IT N,,,IBH,N25073078,E102560750,,06906,0,,332,WGE,CHANGSHUI,S,Simulation application continuation,UN,W0017,06906,74009,2407,SEEUD ZPPPZP IBH   ZP111010 IT N                   IBH N25073078E102560750     069060  332WGECHANGSHUI                     ,SEEUD ZPPPZP IBH   ZP2S    UN                                             W001706906                                       
S,EEU,D,,ZPPP,ZP,,IFY,ZP,10930,IT N,,,IFY,N25052810,E102560110,,06919,0,,178,WGE,CHANGSHUI,S,Simulation application continuation,UN,W0017,06919,74011,2312,SEEUD ZPPPZP IFY   ZP110930 IT N                   IFY N25052810E102560110     069190  178WGECHANGSHUI                     ,SEEUD ZPPPZP IFY   ZP2S    UN                                             W001706919                                       
S,EEU,D,,ZPPP,ZP,,IKM,ZP,10850,IT N,,,IKM,N25065392,E102571577,,06909,0,,174,WGE,CHANGSHUI,S,Simulation application continuation,UN,W0017,06909,74013,2312,SEEUD ZPPPZP IKM   ZP110850 IT N                   IKM N25065392E102571577     069090  174WGECHANGSHUI                     ,SEEUD ZPPPZP IKM   ZP2S    UN                                             W001706909                                       
S,EEU,D,,ZPPP,ZP,,IZL,ZP,11130,IT N,,,IZL,N25063239,E102551647,,06896,0,,321,WGE,CHANGSHUI,S,Simulation application continuation,UN,W0017,06896,74015,2312,SEEUD ZPPPZP IZL   ZP111130 IT N                   IZL N25063239E102551647     068960  321WGECHANGSHUI                     ,SEEUD ZPPPZP IZL   ZP2S    UN                                             W001706896                                       
S,EEU,D,,ZSAM,ZS,,IKK,ZS,10970,IT N,,,IKK,N24330627,E118081071,,00059,0,,142,WGE,GAOQI,S,Simulation application continuation,UN,W0044,00059,74017,2502,SEEUD ZSAMZS IKK   ZS110970 IT N                   IKK N24330627E118081071     000590  142WGEGAOQI                         ,SEEUD ZSAMZS IKK   ZS2S    UN                                             W004400059                                       
S,EEU,D,,ZSAM,ZS,,IWF,ZS,11030,IT N,,,IWF,N24321712,E118070202,,00082,0,,119,WGE,GAOQI,S,Simulation application continuation,UN,W0044,00082,74019,2506,SEEUD ZSAMZS IWF   ZS111030 IT N                   IWF N24321712E118070202     000820  119WGEGAOQI                         ,SEEUD ZSAMZS IWF   ZS2S    UN                                             W004400082                                       
S,EEU,D,,ZSCG,ZS,,IBN,ZS,10850,IT N,,,IBN,N31550212,E119472188,,00043,0,,143,WGE,BENNIU,S,Simulation application continuation,UN,W0064,00043,74021,1608,SEEUD ZSCGZS IBN   ZS110850 IT N                   IBN N31550212E119472188     000430  143WGEBENNIU                        ,SEEUD ZSCGZS IBN   ZS2S    UN                                             W006400043                                       
S,EEU,D,,ZSCG,ZS,,IZJ,ZS,11150,IT N,,,IZJ,N31553305,E119454227,,00043,0,,106,WGE,BENNIU,S,Simulation application continuation,UN,W0064,00043,74023,1608,SEEUD ZSCGZS IZJ   ZS111150 IT N                   IZJ N31553305E119454227     000430  106WGEBENNIU                        ,SEEUD ZSCGZS IZJ   ZS2S    UN                                             W006400043                                       
S,EEU,D,,ZSCN,ZS,,IEE,ZS,11170,IT N,,,IEE,N28511381,E115534538,,00131,0,,219,WGE,CHANGBEI,S,Simulation application continuation,UN,W0049,00131,74025,2103,SEEUD ZSCNZS IEE   ZS111170 IT N                   IEE N28511381E115534538     001310  219WGECHANGBEI                      ,SEEUD ZSCNZS IEE   ZS2S    UN                                             W004900131                                       
S,EEU,D,,ZSCN,ZS,,INC,ZS,11050,IT N,,,INC,N28523729,E115542588,,00148,0,,249,WGE,CHANGBEI,S,Simulation application continuation,UN,W0049,00148,74027,1403,SEEUD ZSCNZS INC   ZS111050 IT N                   INC N28523729E115542588     001480  249WGECHANGBEI                      ,SEEUD ZSCNZS INC   ZS2S    UN                                             W004900148                                       
S,EEU,D,,ZSFZ,ZS,,ICL,ZS,11070,IT N,,,ICL,N25552413,E119391912,,00046,0,,100,WGE,CHANGLE,S,Simulation application continuation,UN,W0050,00046,74029,1607,SEEUD ZSFZZS ICL   ZS111070 IT N                   ICL N25552413E119391912     000460  100WGECHANGLE                       ,SEEUD ZSFZZS ICL   ZS2S    UN                                             W005000046                                       
S,EEU,D,,ZSFZ,ZS,,INN,ZS,11030,IT N,,,INN,N25564971,E119400816,,00062,0,,119,WGE,CHANGLE,S,Simulation application continuation,UN,W0050,00062,74031,2005,SEEUD ZSFZZS INN   ZS111030 IT N                   INN N25564971E119400816     000620  119WGECHANGLE                       ,SEEUD ZSFZZS INN   ZS2S    UN                                             W005000062                                       
S,EEU,D,,ZSHC,ZS,,IHZ,ZS,11150,IT N,,,IHZ,N30150664,E120261087,,00041,0,,090,WGE,XIAOSHAN,S,Simulation application continuation,UN,W0061,00041,74033,2307,SEEUD ZSHCZS IHZ   ZS111150 IT N                   IHZ N30150664E120261087     000410  090WGEXIAOSHAN                      ,SEEUD ZSHCZS IHZ   ZS2S    UN                                             W006100041                                       
S,EEU,D,,ZSHC,ZS,,IXS,ZS,11050,IT N,,,IXS,N30142548,E120243804,,00041,0,,103,WGE,XIAOSHAN,S,Simulation application continuation,UN,W0061,00041,74035,2307,SEEUD ZSHCZS IXS   ZS111050 IT N                   IXS N30142548E120243804     000410  103WGEXIAOSHAN                      ,SEEUD ZSHCZS IXS   ZS2S    UN                                             W006100041                                       
S,EEU,D,,ZSHC,ZS,,IXX,ZS,11035,IT N,,,IXX,N30132072,E120251622,,00036,0,,527,WGE,XIAOSHAN,S,Simulation application continuation,UN,W0061,00036,74037,2307,SEEUD ZSHCZS IXX   ZS111035 IT N                   IXX N30132072E120251622     000360  527WGEXIAOSHAN                      ,SEEUD ZSHCZS IXX   ZS2S    UN                                             W006100036                                       
S,EEU,D,,ZSJN,ZS,,IFF,ZS,10890,IT N,,,IFF,N36503785,E117130259,,00092,0,,168,WGE,YAOQIANG,S,Simulation application continuation,UN,W0070,00092,74039,2205,SEEUD ZSJNZS IFF   ZS110890 IT N                   IFF N36503785E117130259     000920  168WGEYAOQIANG                      ,SEEUD ZSJNZS IFF   ZS2S    UN                                             W007000092                                       
S,EEU,D,,ZSJN,ZS,,IGO,ZS,11050,IT N,,,IGO,N36521488,E117130259,,00092,0,,135,WGE,YAOQIANG,S,Simulation application continuation,UN,W0070,00092,74041,2205,SEEUD ZSJNZS IGO   ZS111050 IT N                   IGO N36521488E117130259     000920  135WGEYAOQIANG                      ,SEEUD ZSJNZS IGO   ZS2S    UN                                             W007000092                                       
S,EEU,D,,ZSLG,ZS,,IBX,ZS,10955,IT N,,,IBX,N34252010,E119105740,,00033,0,,001,WGE,HUAGUOSHAN,S,Simulation application continuation,UN,W0069,00033,74043,2304,SEEUD ZSLGZS IBX   ZS110955 IT N                   IBX N34252010E119105740     000330  001WGEHUAGUOSHAN                    ,SEEUD ZSLGZS IBX   ZS2S    UN                                             W006900033                                       
S,EEU,D,,ZSLG,ZS,,IGH,ZS,10955,IT N,,,IGH,N34241710,E119101940,,00033,0,,001,WGE,HUAGUOSHAN,S,Simulation application continuation,UN,W0069,00033,74045,2205,SEEUD ZSLGZS IGH   ZS110955 IT N                   IGH N34241710E119101940     000330  001WGEHUAGUOSHAN                    ,SEEUD ZSLGZS IGH   ZS2S    UN                                             W006900033                                       
S,EEU,D,,ZSLY,ZS,,ILY,ZS,10970,IT N,,,ILY,N35035124,E118244743,,00243,0,,250,WGE,QIYANG,S,Simulation application continuation,UN,W0069,00243,74047,2311,SEEUD ZSLYZS ILY   ZS110970 IT N                   ILY N35035124E118244743     002430  250WGEQIYANG                        ,SEEUD ZSLYZS ILY   ZS2S    UN                                             W006900243                                       
S,EEU,D,,ZSLY,ZS,,IXI,ZS,11070,IT N,,,IXI,N35022759,E118244767,,00226,0,,161,WGE,QIYANG,S,Simulation application continuation,UN,W0069,00226,74049,2311,SEEUD ZSLYZS IXI   ZS111070 IT N                   IXI N35022759E118244767     002260  161WGEQIYANG                        ,SEEUD ZSLYZS IXI   ZS2S    UN                                             W006900226                                       
S,EEU,D,,ZSNB,ZS,,IBK,ZS,10890,IT N,,,IBK,N29500024,E121270945,,00030,0,,080,WGE,LISHE,S,Simulation application continuation,UN,W0062,00030,74051,2111,SEEUD ZSNBZS IBK   ZS110890 IT N                   IBK N29500024E121270945     000300  080WGELISHE                         ,SEEUD ZSNBZS IBK   ZS2S    UN                                             W006200030                                       
S,EEU,D,,ZSNB,ZS,,ILL,ZS,11090,IT N,,,ILL,N29491677,E121282625,,00030,0,,083,WGE,LISHE,S,Simulation application continuation,UN,W0062,00030,74053,2111,SEEUD ZSNBZS ILL   ZS111090 IT N                   ILL N29491677E121282625     000300  083WGELISHE                         ,SEEUD ZSNBZS ILL   ZS2S    UN                                             W006200030                                       
S,EEU,D,,ZSNJ,ZS,,IGG,ZS,11090,IT N,,,IGG,N31450137,E118522868,,00052,0,,120,WGE,LUKOU,S,Simulation application continuation,UN,W0062,00052,74055,2210,SEEUD ZSNJZS IGG   ZS111090 IT N                   IGG N31450137E118522868     000520  120WGELUKOU                         ,SEEUD ZSNJZS IGG   ZS2S    UN                                             W006200052                                       
S,EEU,D,,ZSNJ,ZS,,IMI,ZS,11030,IT N,,,IMI,N31440992,E118505236,,00056,0,,132,WGE,LUKOU,S,Simulation application continuation,UN,W0062,00056,74057,2210,SEEUD ZSNJZS IMI   ZS111030 IT N                   IMI N31440992E118505236     000560  132WGELUKOU                         ,SEEUD ZSNJZS IMI   ZS2S    UN                                             W006200056                                       
