record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,sim_cont_appl_code,sim_cont_appl_label,cont#3_appl_code,cont#3_appl_label,cont#4_appl_code,cont#4_appl_label,cont#5_appl_code,cont#5_appl_label,primary_1_123,sim_cont_1_123,cont#3_1_123,cont#4_1_123,cont#5_1_123
S,EEU,P,,UWLL,UW,V,RDR,0129000,,V,1,S,R,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK,,,,,,,,,SEEUP UWLLUWVRDR0129000 V1 S RA N54161600E048133600E013000449N                          00        ULYANOVSK                ,SEEUP UWLLUWVRDR0129000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLL,UW,V,RMP,0119000,,V,0,L,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,BARATAYEVKA APRON 1,,,,,,,,,SEEUP UWLLUWVRMP0119000 V0  LNA N54161600E048133600E013000449Y                          00        BARATAYEVKA APRON 1      ,,,,
S,EEU,P,,UWLL,UW,V,TMA,0131300,,V,0,,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,ULYANOVSK RAYON,,,,,,,,,SEEUP UWLLUWVTMA0131300 V0   NA N54161600E048133600E013000449Y                          00        ULYANOVSK RAYON          ,,,,
S,EEU,P,,UWLL,UW,V,TWR,0120400,,V,0,,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,ULYANOVSK START/PRECISION,,,,,,,,,SEEUP UWLLUWVTWR0120400 V0   NA N54161600E048133600E013000449Y                          00        ULYANOVSK START/PRECISION,,,,
S,EEU,P,,UWLL,UW,V,TWR,0124000,,V,1,S,N,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK START/PRECISION,,,,,,,,,SEEUP UWLLUWVTWR0124000 V1 S NA N54161600E048133600E013000449N                          00        ULYANOVSK START/PRECISION,SEEUP UWLLUWVTWR0124000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLL,UW,V,TWR,0129000,,V,1,S,N,A,,N54161600,E048133600,E0130,00449,N,,,,,,,,,,00,,,,,ULYANOVSK START/PRECISION,,,,,,,,,SEEUP UWLLUWVTWR0129000 V1 S NA N54161600E048133600E013000449N                          00        ULYANOVSK START/PRECISION,SEEUP UWLLUWVTWR0129000 V2 N  O/R                                                                                          ,,,
S,EEU,P,,UWLW,UW,V,ATI,0126600,T,V,0,L,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWLWUWVATI0126600TV0  LNA N54161600E048133600E013000449Y                          00                                 ,,,,
S,EEU,P,,UWLW,UW,V,ATI,0128850,T,V,0,,N,A,,N54161600,E048133600,E0130,00449,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWLWUWVATI0128850TV0   NA N54161600E048133600E013000449Y                          00                                 ,,,,
S,EEU,P,,UWLW,UW,V,OPS,0120100,,V,0,,N,A,,N54235800,E048480400,E0130,00251,Y,,,,,,,,,,00,,,,,VOSTOCHNY TRANSIT,,,,,,,,,SEEUP UWLWUWVOPS0120100 V0   NA N54235800E048480400E013000251Y                          00        VOSTOCHNY TRANSIT        ,,,,
S,EEU,P,,UWLW,UW,V,RMP,0119000,,V,0,,N,A,,N54235800,E048480400,E0130,00251,Y,,,,,,,,,,00,,,,,VOSTOCHNY APRON,,,,,,,,,SEEUP UWLWUWVRMP0119000 V0   NA N54235800E048480400E013000251Y                          00        VOSTOCHNY APRON          ,,,,
S,EEU,P,,UWLW,UW,V,TWR,0124000,,V,0,S,N,A,,N54235800,E048480400,E0130,00251,Y,,,,,,,,,,00,,,,,VOSTOCHNY,,,,,,,,,SEEUP UWLWUWVTWR0124000 V0 S NA N54235800E048480400E013000251Y                          00        VOSTOCHNY                ,,,,
S,EEU,P,,UWLW,UW,V,TWR,0124200,,V,0,,N,A,,N54235800,E048480400,E0130,00251,Y,,,,,,,,,,00,,,,,VOSTOCHNY,,,,,,,,,SEEUP UWLWUWVTWR0124200 V0   NA N54235800E048480400E013000251Y                          00        VOSTOCHNY                ,,,,
S,EEU,P,,UWOO,UW,V,ATI,0126400,T,V,0,L,N,A,,N51474500,E055272400,E0110,00387,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWOOUWVATI0126400TV0  LNA N51474500E055272400E011000387Y                          00                                 ,,,,
S,EEU,P,,UWOO,UW,V,OPS,0131700,,V,0,L,N,A,,N51474500,E055272400,E0110,00387,Y,,,,,,,,,,00,,,,,ORENBURG TRANSIT,,,,,,,,,SEEUP UWOOUWVOPS0131700 V0  LNA N51474500E055272400E011000387Y                          00        ORENBURG TRANSIT         ,,,,
S,EEU,P,,UWOO,UW,V,RDR,0120400,,V,0,,R,A,,N51474500,E055272400,E0110,00387,Y,,,,,,,,,,00,,,,,ORENBURG,,,,,,,,,SEEUP UWOOUWVRDR0120400 V0   RA N51474500E055272400E011000387Y                          00        ORENBURG                 ,,,,
S,EEU,P,,UWOO,UW,V,TWR,0128000,,V,0,,N,A,,N51474500,E055272400,E0110,00387,Y,,,,,,,,,,00,,,,,ORENBURG,,,,,,,,,SEEUP UWOOUWVTWR0128000 V0   NA N51474500E055272400E011000387Y                          00        ORENBURG                 ,,,,
S,EEU,P,,UWOR,UW,V,ATI,0125900,T,V,0,,N,A,,N51042100,E058354500,E0110,00909,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWORUWVATI0125900TV0   NA N51042100E058354500E011000909Y                          00                                 ,,,,
S,EEU,P,,UWOR,UW,V,OPS,0131700,,V,0,,N,A,,N51042100,E058354500,E0110,00909,Y,,,,,,,,,,00,,,,,ORSK TRANSIT,,,,,,,,,SEEUP UWORUWVOPS0131700 V0   NA N51042100E058354500E011000909Y                          00        ORSK TRANSIT             ,,,,
S,EEU,P,,UWOR,UW,V,RMP,0118800,,V,0,,N,A,,N51042100,E058354500,E0110,00909,Y,,,,,,,,,,00,,,,,ORSK APRON,,,,,,,,,SEEUP UWORUWVRMP0118800 V0   NA N51042100E058354500E011000909Y                          00        ORSK APRON               ,,,,
S,EEU,P,,UWOR,UW,V,TWR,0122700,,V,0,,N,A,,N51042100,E058354500,E0110,00909,Y,,,,,,,,,,00,,,,,ORSK,,,,,,,,,SEEUP UWORUWVTWR0122700 V0   NA N51042100E058354500E011000909Y                          00        ORSK                     ,,,,
S,EEU,P,,UWOR,UW,V,TWR,0123100,,V,0,S,N,A,,N51042100,E058354500,E0110,00909,Y,,,,,,,,,,00,,,,,ORSK,,,,,,,,,SEEUP UWORUWVTWR0123100 V0 S NA N51042100E058354500E011000909Y                          00        ORSK                     ,,,,
S,EEU,P,,UWOR,UW,V,TWR,0129000,,V,0,S,N,A,,N51042100,E058354500,E0110,00909,Y,,,,,,,,,,00,,,,,ORSK,,,,,,,,,SEEUP UWORUWVTWR0129000 V0 S NA N51042100E058354500E011000909Y                          00        ORSK                     ,,,,
S,EEU,P,,UWPP,UW,V,RMP,0118800,,V,1,L,N,A,,N53063300,E045013400,E0120,00604,N,,,,,,,,,,00,,,,,PENZA APRON,,,,,,,,,SEEUP UWPPUWVRMP0118800 V1  LNA N53063300E045013400E012000604N                          00        PENZA APRON              ,SEEUP UWPPUWVRMP0118800 V2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,
S,EEU,P,,UWPP,UW,V,TWR,0120700,,V,0,L,R,A,,N53063300,E045013400,E0120,00604,Y,,,,,,,,,,00,,,,,PENZA,,,,,,,,,SEEUP UWPPUWVTWR0120700 V0  LRA N53063300E045013400E012000604Y                          00        PENZA                    ,,,,
S,EEU,P,,UWPP,UW,V,TWR,0128000,,V,0,SL,R,A,,N53063300,E045013400,E0120,00604,Y,,,,,,,,,,00,,,,,PENZA,,,,,,,,,SEEUP UWPPUWVTWR0128000 V0 SLRA N53063300E045013400E012000604Y                          00        PENZA                    ,,,,
S,EEU,P,,UWPP,UW,V,TWR,0129000,,V,0,SL,N,A,,N53063300,E045013400,E0120,00604,Y,,,,,,,,,,00,,,,,PENZA,,,,,,,,,SEEUP UWPPUWVTWR0129000 V0 SLNA N53063300E045013400E012000604Y                          00        PENZA                    ,,,,
S,EEU,P,,UWPS,UW,V,ATI,0123350,T,V,0,,N,A,,N54073100,E045124600,E0120,00709,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWPSUWVATI0123350TV0   NA N54073100E045124600E012000709Y                          00                                 ,,,,
S,EEU,P,,UWPS,UW,V,OPS,0131700,,V,0,,N,A,,N54073100,E045124600,E0120,00709,Y,,,,,,,,,,00,,,,,SARANSK TRANSIT,,,,,,,,,SEEUP UWPSUWVOPS0131700 V0   NA N54073100E045124600E012000709Y                          00        SARANSK TRANSIT          ,,,,
S,EEU,P,,UWPS,UW,V,RMP,0118900,,V,0,,N,A,,N54073100,E045124600,E0120,00709,Y,,,,,,,,,,00,,,,,SARANSK APRON,,,,,,,,,SEEUP UWPSUWVRMP0118900 V0   NA N54073100E045124600E012000709Y                          00        SARANSK APRON            ,,,,
S,EEU,P,,UWPS,UW,V,TWR,0118100,,V,0,,N,A,,N54073100,E045124600,E0120,00709,Y,,,,,,,,,,00,,,,,SARANSK,,,,,,,,,SEEUP UWPSUWVTWR0118100 V0   NA N54073100E045124600E012000709Y                          00        SARANSK                  ,,,,
S,EEU,P,,UWPS,UW,V,TWR,0129000,,V,0,S,N,A,,N54073100,E045124600,E0120,00709,Y,,,,,,,,,,00,,,,,SARANSK,,,,,,,,,SEEUP UWPSUWVTWR0129000 V0 S NA N54073100E045124600E012000709Y                          00        SARANSK                  ,,,,
S,EEU,P,,UWSG,UW,V,APP,0121625,,V,0,,R,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVAPP0121625 V0   RA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWSG,UW,V,APP,0129000,,V,0,S,R,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVAPP0129000 V0 S RA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWSG,UW,V,ATI,0121775,T,V,0,L,N,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWSGUWVATI0121775TV0  LNA N51424600E046101600E011000103Y                          00                                 ,,,,
S,EEU,P,,UWSG,UW,V,ATI,0123375,T,V,0,,N,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWSGUWVATI0123375TV0   NA N51424600E046101600E011000103Y                          00                                 ,,,,
S,EEU,P,,UWSG,UW,V,GND,0119000,,V,0,,N,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVGND0119000 V0   NA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWSG,UW,V,GND,0129000,,V,0,S,R,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVGND0129000 V0 S RA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWSG,UW,V,OPS,0126775,,V,0,,N,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN TRANSIT,,,,,,,,,SEEUP UWSGUWVOPS0126775 V0   NA N51424600E046101600E011000103Y                          00        GAGARIN TRANSIT          ,,,,
S,EEU,P,,UWSG,UW,V,RDR,0129000,,V,0,S,R,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVRDR0129000 V0 S RA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWSG,UW,V,RDR,0130300,,V,0,,R,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVRDR0130300 V0   RA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWSG,UW,V,RMP,0125375,,V,0,,N,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN APRON,,,,,,,,,SEEUP UWSGUWVRMP0125375 V0   NA N51424600E046101600E011000103Y                          00        GAGARIN APRON            ,,,,
S,EEU,P,,UWSG,UW,V,TWR,0122850,,V,0,,N,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVTWR0122850 V0   NA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWSG,UW,V,TWR,0129000,,V,0,S,N,A,,N51424600,E046101600,E0110,00103,Y,,,,,,,,,,00,,,,,GAGARIN,,,,,,,,,SEEUP UWSGUWVTWR0129000 V0 S NA N51424600E046101600E011000103Y                          00        GAGARIN                  ,,,,
S,EEU,P,,UWUU,UW,V,APP,0125300,,V,0,S,R,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVAPP0125300 V0 S RA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,APP,0126000,,V,0,,R,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVAPP0126000 V0   RA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,APP,0129000,,V,0,S,R,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVAPP0129000 V0 S RA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,ATI,0119400,T,V,0,,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWUUUWVATI0119400TV0   NA N54332800E055522600E013000450Y                          00                                 ,,,,
S,EEU,P,,UWUU,UW,V,ATI,0124400,T,V,0,L,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWUUUWVATI0124400TV0  LNA N54332800E055522600E013000450Y                          00                                 ,,,,
S,EEU,P,,UWUU,UW,V,ATI,0124800,T,V,0,SL,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWUUUWVATI0124800TV0 SLNA N54332800E055522600E013000450Y                          00                                 ,,,,
S,EEU,P,,UWUU,UW,V,GND,0119000,,V,0,,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVGND0119000 V0   NA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,GND,0124000,,V,0,,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVGND0124000 V0   NA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,GND,0129000,,V,0,S,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVGND0129000 V0 S NA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,OPS,0131700,,V,0,,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA TRANSIT,,,,,,,,,SEEUP UWUUUWVOPS0131700 V0   NA N54332800E055522600E013000450Y                          00        UFA TRANSIT              ,,,,
S,EEU,P,,UWUU,UW,V,RDR,0120900,,V,0,,R,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVRDR0120900 V0   RA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,RDR,0124000,,V,0,,R,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVRDR0124000 V0   RA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,RDR,0129000,,V,0,S,R,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVRDR0129000 V0 S RA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,RMP,0118800,,V,0,L,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA APRON,,,,,,,,,SEEUP UWUUUWVRMP0118800 V0  LNA N54332800E055522600E013000450Y                          00        UFA APRON                ,,,,
S,EEU,P,,UWUU,UW,V,TWR,0120900,,V,0,,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVTWR0120900 V0   NA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,TWR,0124000,,V,0,,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVTWR0124000 V0   NA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,TWR,0129000,,V,0,S,N,A,,N54332800,E055522600,E0130,00450,Y,,,,,,,,,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVTWR0129000 V0 S NA N54332800E055522600E013000450Y                          00        UFA                      ,,,,
S,EEU,P,,UWUU,UW,V,TWR,0131000,,V,0,,N,A,,N54332800,E055522600,E0130,00450,Y,,-,01700,,UWUU,UW,P,A,,00,,,,,UFA,,,,,,,,,SEEUP UWUUUWVTWR0131000 V0   NA N54332800E055522600E013000450Y      -01700     UWUUUWPA 00        UFA                      ,,,,
S,EEU,P,,UWWW,UW,V,APP,0124600,,V,0,S,R,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,SAMARA,,,,,,,,,SEEUP UWWWUWVAPP0124600 V0 S RA N53300400E050091400E013000477Y                          00        SAMARA                   ,,,,
S,EEU,P,,UWWW,UW,V,APP,0130800,,V,0,,R,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,SAMARA,,,,,,,,,SEEUP UWWWUWVAPP0130800 V0   RA N53300400E050091400E013000477Y                          00        SAMARA                   ,,,,
S,EEU,P,,UWWW,UW,V,ATI,0134100,T,V,0,,N,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWWWUWVATI0134100TV0   NA N53300400E050091400E013000477Y                          00                                 ,,,,
S,EEU,P,,UWWW,UW,V,ATI,0134900,T,V,0,L,N,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,,,,,,,,,,SEEUP UWWWUWVATI0134900TV0  LNA N53300400E050091400E013000477Y                          00                                 ,,,,
S,EEU,P,,UWWW,UW,V,GND,0119000,,V,0,,N,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,SAMARA,,,,,,,,,SEEUP UWWWUWVGND0119000 V0   NA N53300400E050091400E013000477Y                          00        SAMARA                   ,,,,
S,EEU,P,,UWWW,UW,V,OPS,0131600,,V,0,,N,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,SAMARA TRANSIT,,,,,,,,,SEEUP UWWWUWVOPS0131600 V0   NA N53300400E050091400E013000477Y                          00        SAMARA TRANSIT           ,,,,
S,EEU,P,,UWWW,UW,V,RDR,0128000,,V,0,,R,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,SAMARA,,,,,,,,,SEEUP UWWWUWVRDR0128000 V0   RA N53300400E050091400E013000477Y                          00        SAMARA                   ,,,,
S,EEU,P,,UWWW,UW,V,RMP,0118800,,V,0,,N,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,SAMARA APRON,,,,,,,,,SEEUP UWWWUWVRMP0118800 V0   NA N53300400E050091400E013000477Y                          00        SAMARA APRON             ,,,,
S,EEU,P,,UWWW,UW,V,TWR,0118200,,V,0,,N,A,,N53300400,E050091400,E0130,00477,Y,,,,,,,,,,00,,,,,SAMARA,,,,,,,,,SEEUP UWWWUWVTWR0118200 V0   NA N53300400E050091400E013000477Y                          00        SAMARA                   ,,,,
S,EEU,P,,UZFA,UT,V,TWR,0128000,,V,1,D,R,A,,N40434420,E072174307,E0050,01568,N,,,,,,,,,,00,,,,,ANDIJAN,,,,,,,,,SEEUP UZFAUTVTWR0128000 V1  DRA N40434420E072174307E005001568N                          00        ANDIJAN                  ,SEEUP UZFAUTVTWR0128000 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UZFA,UT,V,TWR,0129000,,V,1,S,N,A,,N40434420,E072174307,E0050,01568,N,,,,,,,,,,00,,,,,ANDIJAN,,,,,,,,,SEEUP UZFAUTVTWR0129000 V1 S NA N40434420E072174307E005001568N                          00        ANDIJAN                  ,SEEUP UZFAUTVTWR0129000 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UZFF,UT,V,APP,0125600,,V,0,,R,A,,N40590555,E071332462,E0050,01705,Y,,,,,,,,,,00,,,,,NAMANGAN,,,,,,,,,SEEUP UZFFUTVAPP0125600 V0   RA N40590555E071332462E005001705Y                          00        NAMANGAN                 ,,,,
S,EEU,P,,UZFF,UT,V,TWR,0129000,,V,1,S,N,A,,N40213017,E071444081,E0050,02052,N,,,,,,,,,,00,,,,,FERGANA,,,,,,,,,SEEUP UZFFUTVTWR0129000 V1 S NA N40213017E071444081E005002052N                          00        FERGANA                  ,SEEUP UZFFUTVTWR0129000 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UZFF,UT,V,TWR,0129500,,V,1,,N,A,,N40213017,E071444081,E0050,02052,N,,,,,,,,,,00,,,,,FERGANA,,,,,,,,,SEEUP UZFFUTVTWR0129500 V1   NA N40213017E071444081E005002052N                          00        FERGANA                  ,SEEUP UZFFUTVTWR0129500 V2 N  DURING HOURS OF SCHEDULED OPERATIONS                                                         ,,,
S,EEU,P,,UZFN,UT,V,APP,0125600,,V,0,,R,A,,N40590555,E071332462,E0050,01705,Y,,,,,,,,,,00,,,,,NAMANGAN,,,,,,,,,SEEUP UZFNUTVAPP0125600 V0   RA N40590555E071332462E005001705Y                          00        NAMANGAN                 ,,,,
S,EEU,P,,UZFN,UT,V,APP,0129000,,V,0,S,R,A,,N40590555,E071332462,E0050,01705,Y,,,,,,,,,,00,,,,,NAMANGAN,,,,,,,,,SEEUP UZFNUTVAPP0129000 V0 S RA N40590555E071332462E005001705Y                          00        NAMANGAN                 ,,,,
S,EEU,P,,UZFN,UT,V,OPS,0132300,,V,0,L,N,A,,N40590555,E071332462,E0050,01705,Y,,,,,,,,,,00,,,,,NAMANGAN TRANSIT,,,,,,,,,SEEUP UZFNUTVOPS0132300 V0  LNA N40590555E071332462E005001705Y                          00        NAMANGAN TRANSIT         ,,,,
S,EEU,P,,UZFN,UT,V,TWR,0120700,,V,0,,N,A,,N40590555,E071332462,E0050,01705,Y,,,,,,,,,,00,,,,,NAMANGAN,,,,,,,,,SEEUP UZFNUTVTWR0120700 V0   NA N40590555E071332462E005001705Y                          00        NAMANGAN                 ,,,,
S,EEU,P,,UZFN,UT,V,TWR,0129000,,V,0,S,N,A,,N40590555,E071332462,E0050,01705,Y,,,,,,,,,,00,,,,,NAMANGAN,,,,,,,,,SEEUP UZFNUTVTWR0129000 V0 S NA N40590555E071332462E005001705Y                          00        NAMANGAN                 ,,,,
S,EEU,P,,UZNN,UT,V,APP,0129000,,V,0,S,R,A,,N42292116,E059372188,E0070,00249,Y,,,,,,,,,,00,,,,,NUKUS,,,,,,,,,SEEUP UZNNUTVAPP0129000 V0 S RA N42292116E059372188E007000249Y                          00        NUKUS                    ,,,,
S,EEU,P,,UZNN,UT,V,APP,0129300,,V,0,,R,A,,N42292116,E059372188,E0070,00249,Y,,,,,,,,,,00,,,,,NUKUS,,,,,,,,,SEEUP UZNNUTVAPP0129300 V0   RA N42292116E059372188E007000249Y                          00        NUKUS                    ,,,,
S,EEU,P,,UZNN,UT,V,OPS,0131700,,V,0,L,N,A,,N42292116,E059372188,E0070,00249,Y,,,,,,,,,,00,,,,,NUKUS TRANSIT,,,,,,,,,SEEUP UZNNUTVOPS0131700 V0  LNA N42292116E059372188E007000249Y                          00        NUKUS TRANSIT            ,,,,
S,EEU,P,,UZNN,UT,V,TWR,0121300,,V,0,D,N,A,,N42292116,E059372188,E0070,00249,Y,,,,,,,,,,00,,,,,NUKUS,,,,,,,,,SEEUP UZNNUTVTWR0121300 V0  DNA N42292116E059372188E007000249Y                          00        NUKUS                    ,,,,
S,EEU,P,,UZNN,UT,V,TWR,0129000,,V,0,S,N,A,,N42292116,E059372188,E0070,00249,Y,,,,,,,,,,00,,,,,NUKUS,,,,,,,,,SEEUP UZNNUTVTWR0129000 V0 S NA N42292116E059372188E007000249Y                          00        NUKUS                    ,,,,
