record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,SAM,P,G,SAVV,RW29,08366,2870,S40522351,W062585530,,00015,0000,50,148,,,SSAMP SAVVSAGRW29    1083662870 S40522351W062585530               00015000050148      0000                                 ,S,Simulation application continuation,SSAMP SAVVSAGRW29    2S                            28500N        L00015                                                    ,1,cont#2_1_123
S,SAM,P,G,SAVY,RW06,08202,0570,S42455469,W065065630,-0030,00430,0000,50,148,,,SSAMP SAVYSAGRW06    1082020570 S42455469W065065630-0030          00430000050148      0000                                 ,S,Simulation application continuation,SSAMP SAVYSAGRW06    2S                            05802Y        L00430                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,SAM,P,G,SAVY,RW24,08202,2370,S42451176,W065052302,+0030,00433,0000,50,148,,,SSAMP SAVYSAGRW24    1082022370 S42451176W065052302+0030          00433000050148      0000                                 ,S,Simulation application continuation,SSAMP SAVYSAGRW24    2S                            23800Y        L00433                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,SAM,P,G,SAWG,RW07,11644,0750,S51363604,W069201375,,00061,0243,50,148,,,SSAMP SAWGSAGRW07    1116440750 S51363604W069201375         +0028700061024350148      0000                                 ,S,Simulation application continuation,SSAMP SAWGSAGRW07    2S                            08560Y        T00061                                                    ,5,"rwy_mag_brg_tenths,lat_raw,lon_raw,primary_1_123,cont#2_1_123"
S,SAM,P,G,SAWG,RW25,11644,2550,S51362738,W069171368,,00051,0000,55,148,GL,,SSAMP SAWGSAGRW25    1116442550 S51362738W069171368         +0025600051000055148 GL   0771                                 ,S,Simulation application continuation,SSAMP SAWGSAGRW25    2S                            26556Y        T00051                                                    ,3,"rwy_mag_brg_tenths,primary_1_123,cont#2_1_123"
S,SAM,P,G,SAZM,RW13,07218,1320,S37554388,W057350165,,00071,0000,51,148,MP,,SSAMP SAZMSAGRW13    1072181320 S37554388W057350165         +0036300071000051148 MP   0000                                 ,S,Simulation application continuation,SSAMP SAZMSAGRW13    2S                            12268Y        L00071                                                    ,3,"rwy_mag_brg_tenths,primary_1_123,cont#2_1_123"
S,SAM,P,G,SAZM,RW31,07218,3120,S37562240,W057334582,,00062,0000,50,148,,,SSAMP SAZMSAGRW31    1072183120 S37562240W057334582         +0033500062000050148      0000                                 ,S,Simulation application continuation,SSAMP SAZMSAGRW31    2S                            30266Y        L00062                                                    ,3,"rwy_mag_brg_tenths,primary_1_123,cont#2_1_123"
S,SAM,P,G,SAZN,RW09,08432,0881,S38565627,W068101393,-0110,00891,0000,54,148,NE,,SSAMP SAZNSAGRW09    1084320881 S38565627W068101393-0110          00891000054148 NE   0676                                 ,S,Simulation application continuation,SSAMP SAZNSAGRW09    2S                            09023Y        L00891                                                    ,4,"rwy_mag_brg_tenths,lon_raw,tch_raw,primary_1_123"
S,SAM,P,G,SAZN,RW27,08432,2681,S38565660,W068082723,+0110,00882,0000,50,148,,,SSAMP SAZNSAGRW27    1084322681 S38565660W068082723+0110          00882000050148      0682                                 ,S,Simulation application continuation,SSAMP SAZNSAGRW27    2S                            27022Y        L00882                                                    ,4,"rwy_mag_brg_tenths,lon_raw,primary_1_123,cont#2_1_123"
S,SAM,P,G,SAZR,RW01,07546,0150,S36355397,W064164114,,00615,0000,50,098,,,SSAMP SAZRSAGRW01    1075460150 S36355397W064164114         +0205400615000050098      0000                                 ,S,Simulation application continuation,SSAMP SAZRSAGRW01    2S                            01100N        L00615                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,SAM,P,G,SAZR,RW19,07546,1950,S36344081,W064162308,,00623,0000,54,098,SR,,SSAMP SAZRSAGRW19    1075461950 S36344081W064162308         +0207900623000054098 SR   0000                                 ,S,Simulation application continuation,SSAMP SAZRSAGRW19    2S                            19100N        L00623                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,SAM,P,G,SAZS,RW11,07703,1090,S41084800,W071101420,,02739,0000,50,157,,,SSAMP SAZSSAGRW11    1077031090 S41084800W071101420         +0856802739000050157      0000                                 ,S,Simulation application continuation,SSAMP SAZSSAGRW11    2S                            11474Y        L02739                                                    ,3,"rwy_mag_brg_tenths,primary_1_123,cont#2_1_123"
S,SAM,P,G,SAZS,RW29,07703,2890,S41091984,W071084275,,02762,0000,57,157,BR,,SSAMP SAZSSAGRW29    1077032890 S41091984W071084275         +0863802762000057157 BR   0000                                 ,S,Simulation application continuation,SSAMP SAZSSAGRW29    2S                            29473Y        L02762                                                    ,4,"rwy_mag_brg_tenths,lthr_elev_ft,primary_1_123,cont#2_1_123"
S,SAM,P,G,SAZT,RW01,08366,0130,S37144496,W059134751,,00576,0000,50,157,,,SSAMP SAZTSAGRW01    1083660130 S37144496W059134751         +0192600576000050157      0000                                 ,S,Simulation application continuation,SSAMP SAZTSAGRW01    2S                            00500N        L00576                                                    ,1,primary_1_123
S,SAM,P,G,SAZT,RW19,08366,1930,S37132256,W059133832,,00548,0000,50,157,,,SSAMP SAZTSAGRW19    1083661930 S37132256W059133832         +0184100548000050157      0000                                 ,S,Simulation application continuation,SSAMP SAZTSAGRW19    2S                            18500N        L00548                                                    ,3,"tch_raw,loc_mls_gls_ident,primary_1_123"
S,SAM,P,G,SBAF,RW08,06565,0840,S22524557,W043233599,,00110,0000,50,171,,,SSAMP SBAFSBGRW08    1065650840 S22524557W043233599         +0028000110000050171      0000                                 ,S,Simulation application continuation,SSAMP SBAFSBGRW08    2S                            06100N        L00110                                                    ,3,"rwy_mag_brg_tenths,primary_1_123,cont#2_1_123"
S,SAM,P,G,SBAF,RW26,06565,2640,S22521500,W043223400,,00070,0000,50,171,,,SSAMP SBAFSBGRW26    1065652640 S22521500W043223400         +0016200070000050171      0000                                 ,S,Simulation application continuation,SSAMP SBAFSBGRW26    2S                            24100N        L00070                                                    ,3,"rwy_mag_brg_tenths,primary_1_123,cont#2_1_123"
S,SAM,P,G,SBBI,RW18,04006,1780,S25240036,W049140323,,03027,0118,40,102,,,SSAMP SBBISBGRW18    1040061780 S25240036W049140323         +0926903027011840102      0000                                 ,S,Simulation application continuation,SSAMP SBBISBGRW18    2S                            15800N        L03027                                                    ,4,"lat_raw,lon_raw,tch_raw,primary_1_123"
S,SAM,P,G,SBBI,RW36,04006,3580,S25243465,W049134782,,03053,0148,50,102,,,SSAMP SBBISBGRW36    1040063580 S25243465W049134782         +0935703053014850102      0000                                 ,S,Simulation application continuation,SSAMP SBBISBGRW36    2S                            33800N        L03053                                                    ,3,"lat_raw,lon_raw,primary_1_123"
S,SAM,P,G,SBBU,RW14,04925,1440,S22203217,W049032976,,02010,0640,50,115,,,SSAMP SBBUSBGRW14    1049251440 S22203217W049032976         +0606602010064050115      0000                                 ,S,Simulation application continuation,SSAMP SBBUSBGRW14    2S                            12300N        L02010                                                    ,1,primary_1_123
S,SAM,P,G,SBBU,RW32,04925,3240,S22205520,W049025145,,02022,0000,50,115,,,SSAMP SBBUSBGRW32    1049253240 S22205520W049025145         +0610202022000050115      0000                                 ,S,Simulation application continuation,SSAMP SBBUSBGRW32    2S                            30300N        L02022                                                    ,1,primary_1_123
S,SAM,P,G,SBCY,RW17,07546,1717,S15383747,W056071769,,00617,0000,50,148,,,SSAMP SBCYSBGRW17    1075461717 S15383747W056071769         +0190200617000050148      0000                                 ,S,Simulation application continuation,SSAMP SBCYSBGRW17    2S                            15275Y        L00617                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,SAM,P,G,SBCY,RW35,07546,3517,S15394399,W056064233,,00589,0000,52,148,ICB,,SSAMP SBCYSBGRW35    1075463517 S15394399W056064233         +0181100589000052148 ICB  0000                                 ,S,Simulation application continuation,SSAMP SBCYSBGRW35    2S                            33275Y        T00589                                                    ,2,"rwy_mag_brg_tenths,primary_1_123"
S,SAM,P,G,SBDO,RW06,06398,0570,S22124071,W054560604,,01486,0000,50,098,,,SSAMP SBDOSBGRW06    1063980570 S22124071W054560604               01486000050098      0000                                 ,S,Simulation application continuation,SSAMP SBDOSBGRW06    2S                            03900N        L01486                                                    ,3,"lat_raw,lon_raw,primary_1_123"
S,SAM,P,G,SBDO,RW24,06398,2370,S22115159,W054552302,,01503,0000,50,098,,,SSAMP SBDOSBGRW24    1063982370 S22115159W054552302               01503000050098      0000                                 ,S,Simulation application continuation,SSAMP SBDOSBGRW24    2S                            21900N        L01503                                                    ,3,"lat_raw,lon_raw,primary_1_123"
