record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,cont#3_appl_code,cont#3_appl_label,cont#3_1_123,cont#4_appl_code,cont#4_appl_label,cont#4_1_123,cont#5_appl_code,cont#5_appl_label,cont#5_1_123,cont#6_appl_code,cont#6_appl_label,cont#6_1_123,changed_field_count,changed_fields
S,USA,P,,KALI,K4,V,ACC,0128150,,V,1,G,R,A,,N27131716,W097475498,E0030,00046,N,,,,,,,,,,00,,,,,HOUSTON,SUSAP KALIK4VACC0128150 V1  GRA N27131716W097475498E003000046N                          00        HOUSTON                  ,,,SUSAP KALIK4VACC0128150 V2 N  WHEN KINGSVILLE APPROACH CLOSED.                                                             ,,,,,,,,,,,,,4,"longitude,primary_1_123,cont#2_1_123,cont#3_1_123"
S,USA,P,,KALO,K3,V,ACC,0118900,,V,0,SG,R,A,,N42324300,W092234890,W0010,00873,Y,,,,,,,,,,00,,,,,MINNEAPOLIS,SUSAP KALOK3VACC0118900 V0 SGRA N42324300W092234890W001000873Y                          00        MINNEAPOLIS              ,,,,,,,,,,,,,,,,9,"cont_no_column_26,service_indicator,latitude,longitude,magnetic_variation,h24_indicator,call_sign,primary_1_123,cont#2_1_123"
S,USA,P,,KALO,K3,V,APP,0118900,,V,0,,R,A,,N41320230,W093394706,E0010,00958,Y,,,,,,,,,,00,,,,,DES MOINES,SUSAP KALOK3VAPP0118900 V0   RA N41320230W093394706E001000958Y                          00        DES MOINES               ,,,,,,,,,,,,,,,,9,"cont_no_column_26,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,call_sign,primary_1_123,cont#2_1_123"
S,USA,P,,KALO,K3,V,DEP,0118900,,V,0,,R,A,,N41320230,W093394706,E0010,00958,Y,,,,,,,,,,00,,,,,DES MOINES,SUSAP KALOK3VDEP0118900 V0   RA N41320230W093394706E001000958Y                          00        DES MOINES               ,,,,,,,,,,,,,,,,9,"cont_no_column_26,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,call_sign,primary_1_123,cont#2_1_123"
S,USA,P,,KALO,K3,V,TWR,0125075,,V,1,CP,N,A,,N42333042,W092240368,E0000,00873,N,,,,,,,,,,00,,,,,WATERLOO,SUSAP KALOK3VTWR0125075 V1 CPNA N42333042W092240368E000000873N                          00        WATERLOO                 ,,,SUSAP KALOK3VTWR0125075 V2 T  011200020017120002000712000200                                                               ,,,,,,,,,,,,,2,"radar_service,primary_1_123"
S,USA,P,,KANB,K7,V,AWO,0127825,T,V,0,S,N,A,,N33581346,W086052864,W0030,00569,Y,,,,,,,,,,00,,,,,,SUSAP KANBK7VAWO0127825TV0 S NA N33581346W086052864W003000569Y                          00                                 ,,,,,,,,,,,,,,,,3,"latitude,longitude,primary_1_123"
S,USA,P,,KAND,K7,V,ASO,0119275,T,V,0,S,N,A,,N34402002,W082530923,W0050,00891,Y,,,,,,,,,,00,,,,,,SUSAP KANDK7VASO0119275TV0 S NA N34402002W082530923W005000891Y                          00                                 ,,,,,,,,,,,,,,,,3,"latitude,longitude,primary_1_123"
S,USA,P,,KAPF,K7,V,APP,0124125,,V,1,,R,A,,N26090879,W081463230,W0030,00008,N,,,,,KAPF,K7,P,A,,00,,,,,FT MYERS,SUSAP KAPFK7VAPP0124125 V1   RA N26090879W081463230W003000008N                 KAPFK7PA 00        FT MYERS                 ,,,SUSAP KAPFK7VAPP0124125 V2 E                                                                                               ,,,SUSAP KAPFK7VAPP0124125 V3 T  011100050017110005000711000500                                                               ,,,,,,,,,,11,"latitude,longitude,magnetic_variation,facility_elevation,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,primary_1_123,cont#2_1_123,cont#3_1_123"
S,USA,P,,KAPF,K7,V,DEP,0124125,,V,1,,R,A,,N26090879,W081463230,W0030,00008,N,,,,,KAPF,K7,P,A,,00,,,,,FT MYERS,SUSAP KAPFK7VDEP0124125 V1   RA N26090879W081463230W003000008N                 KAPFK7PA 00        FT MYERS                 ,,,SUSAP KAPFK7VDEP0124125 V2 E                                                                                               ,,,SUSAP KAPFK7VDEP0124125 V3 T  011100050017110005000711000500                                                               ,,,,,,,,,,11,"latitude,longitude,magnetic_variation,facility_elevation,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,primary_1_123,cont#2_1_123,cont#3_1_123"
S,USA,P,,KAPG,K6,V,ATI,0124425,T,V,0,,N,A,,N39275580,W076100600,W0100,00045,Y,,,,,,,,,,00,,,,,,SUSAP KAPGK6VATI0124425TV0   NA N39275580W076100600W010000045Y                          00                                 ,,,,,,,,,,,,,,,,6,"cont_no_column_26,latitude,longitude,h24_indicator,primary_1_123,cont#2_1_123"
S,USA,P,,KARA,K4,V,APP,0121100,,V,1,,R,A,,N30121810,W091591591,E0030,00041,N,,,,,,,,,,00,,,,,LAFAYETTE,SUSAP KARAK4VAPP0121100 V1   RA N30121810W091591591E003000041N                          00        LAFAYETTE                ,,,SUSAP KARAK4VAPP0121100 V2 T  011130043017113004300711300430                                                               ,,,,,,,,,,,,,3,"longitude,facility_elevation,primary_1_123"
S,USA,P,,KARA,K4,V,CLD,0118050,,V,1,,N,A,,N30121810,W091591591,E0030,00041,N,,,,,,,,,,00,,,,,LAFAYETTE,SUSAP KARAK4VCLD0118050 V1   NA N30121810W091591591E003000041N                          00        LAFAYETTE                ,,,SUSAP KARAK4VCLD0118050 V2 T  1703001200                                                                                   ,,,,,,,,,,,,,3,"longitude,facility_elevation,primary_1_123"
S,USA,P,,KARA,K4,V,DEP,0121100,,V,1,,R,A,,N30121810,W091591591,E0030,00041,N,,,,,,,,,,00,,,,,LAFAYETTE,SUSAP KARAK4VDEP0121100 V1   RA N30121810W091591591E003000041N                          00        LAFAYETTE                ,,,SUSAP KARAK4VDEP0121100 V2 T  011130043017113004300711300430                                                               ,,,,,,,,,,,,,3,"longitude,facility_elevation,primary_1_123"
S,USA,P,,KASY,K3,V,MUL,0122900,,V,0,CP,N,A,,N46012336,W099210927,E0040,02034,Y,,,,,,,,,,00,,,,,ASHLEY MUN,SUSAP KASYK3VMUL0122900 V0 CPNA N46012336W099210927E004002034Y                          00        ASHLEY MUN               ,,,,,,,,,,,,,,,,2,"magnetic_variation,primary_1_123"
S,USA,P,,KATW,K5,V,GND,0121700,,V,1,,N,A,,N44152914,W088310866,W0020,00918,N,,,,,,,,,,00,,,,,APPLETON,SUSAP KATWK5VGND0121700 V1   NA N44152914W088310866W002000918N                          00        APPLETON                 ,,,SUSAP KATWK5VGND0121700 V2 T  011130050017113005000711300500                                                               ,,,,,,,,,,,,,1,cont#2_1_123
S,USA,P,,KATW,K5,V,TWR,0119600,,V,1,CP,N,A,,N44152914,W088310866,W0020,00918,N,,,,,,,,,,00,,,,,APPLETON,SUSAP KATWK5VTWR0119600 V1 CPNA N44152914W088310866W002000918N                          00        APPLETON                 ,,,SUSAP KATWK5VTWR0119600 V2 T  011130050017113005000711300500                                                               ,,,,,,,,,,,,,1,cont#2_1_123
S,USA,P,,KAUN,K2,V,AWO,0119375,T,V,0,,N,A,,N38571735,W121045423,E0160,01538,Y,,,,,,,,,,00,,,,,,SUSAP KAUNK2VAWO0119375TV0   NA N38571735W121045423E016001538Y                          00                                 ,,,,,,,,,,,,,,,,3,"latitude,longitude,primary_1_123"
S,USA,P,,KAUN,K2,V,UNI,0122700,,V,0,CP,N,A,,N38571735,W121045423,E0160,01538,Y,,,,,,,,,,00,,,,,AUBURN MUN,SUSAP KAUNK2VUNI0122700 V0 CPNA N38571735W121045423E016001538Y                          00        AUBURN MUN               ,,,,,,,,,,,,,,,,3,"latitude,longitude,primary_1_123"
S,USA,P,,KAUO,K7,V,TWR,0123875,,V,1,CP,N,A,,N32365440,W085260240,W0040,00777,N,,,,,,,,,,00,,,,,AUBURN,SUSAP KAUOK7VTWR0123875 V1 CPNA N32365440W085260240W004000777N                          00        AUBURN                   ,,,SUSAP KAUOK7VTWR0123875 V2 T  16130003006714002300                                                                         ,,,,,,,,,,,,,2,"service_indicator,primary_1_123"
S,USA,P,,KAUO,K7,V,UNI,0123000,,V,0,,N,A,,N32365440,W085260240,W0040,00777,Y,,,,,,,,,,00,,,,,AUBURN UNIVERSITY REGL,SUSAP KAUOK7VUNI0123000 V0   NA N32365440W085260240W004000777Y                          00        AUBURN UNIVERSITY REGL   ,,,,,,,,,,,,,,,,2,"service_indicator,primary_1_123"
S,USA,P,,KAXS,K4,V,ACC,0128400,,V,1,G,R,A,,N35202618,W099122730,E0040,01929,N,,,,,,,,,,00,,,,,FT WORTH,SUSAP KAXSK4VACC0128400 V1  GRA N35202618W099122730E004001929N                          00        FT WORTH                 ,,,SUSAP KAXSK4VACC0128400 V2 N  WHEN ALTUS APPROACH CLOSED.                                                                  ,,,,,,,,,,,,,1,cont#2_1_123
S,USA,P,,KAXS,K4,V,ACC,0133500,,V,1,G,R,A,,N33585052,W098401380,E0040,01103,N,,,,,,,,,,00,,,,,FT WORTH,SUSAP KAXSK4VACC0133500 V1  GRA N33585052W098401380E004001103N                          00        FT WORTH                 ,,,SUSAP KAXSK4VACC0133500 V2 N  WHEN ALTUS APPROACH CLOSED.                                                                  ,,,,,,,,,,,,,5,"latitude,longitude,facility_elevation,primary_1_123,cont#2_1_123"
S,USA,P,,KBFR,K5,V,UNI,0122800,,V,0,CP,N,A,,N38502410,W086264330,W0040,00727,Y,,,,,,,,,,00,,,,,VIRGIL I GRISSOM MUN,SUSAP KBFRK5VUNI0122800 V0 CPNA N38502410W086264330W004000727Y                          00        VIRGIL I GRISSOM MUN     ,,,,,,,,,,,,,,,,2,"call_sign,primary_1_123"
S,USA,P,,KBIX,K7,V,ATI,0028155,T,U,1,M,N,F,,N30243753,W088552796,W0020,00033,N,,,,,,,,,,00,,,,,,SUSAP KBIXK7VATI0028155TU1  MNF N30243753W088552796W002000033N                          00                                 ,,,"SUSAP KBIXK7VATI0028155TU2 N  MON-FRI: 1400-0500Z, CLOSED HOLIDAYS; UNIT TRAINING ASSEMBLIES (UTA) N                       ",,,"SUSAP KBIXK7VATI0028155TU3 N  ORMALLY FIRST WEEKEND OF MONTH, SAT: 1700-2300Z, SUN: 1630-0500Z. ALL                        ",,,SUSAP KBIXK7VATI0028155TU4 N  NON-UTA WEEKENDS AIRFIELD WILL BE CLOSED BUT AVAILABLE TO OPEN WITH PR                       ,,,SUSAP KBIXK7VATI0028155TU5 N  IOR COORDINATION.                                                                            ,,,,4,"cont#2_1_123,cont#3_1_123,cont#4_1_123,cont#5_1_123"
S,USA,P,,KBIX,K7,V,CLD,0027580,,U,1,M,N,F,,N30243753,W088552796,W0020,00033,N,,,,,,,,,,00,,,,,KEESLER,SUSAP KBIXK7VCLD0027580 U1  MNF N30243753W088552796W002000033N                          00        KEESLER                  ,,,"SUSAP KBIXK7VCLD0027580 U2 N  MON-FRI: 1400-0500Z, CLOSED HOLIDAYS. UTA SAT: 1700-2300Z, SUN: 1630-0                       ",,,SUSAP KBIXK7VCLD0027580 U3 N  500Z.                                                                                        ,,,,,,,,,,2,"cont#2_1_123,cont#3_1_123"
S,USA,P,,KBIX,K7,V,CLD,0121800,,V,1,,N,A,,N30243753,W088552796,W0020,00033,N,,,,,,,,,,00,,,,,KEESLER,SUSAP KBIXK7VCLD0121800 V1   NA N30243753W088552796W002000033N                          00        KEESLER                  ,,,"SUSAP KBIXK7VCLD0121800 V2 N  MON-FRI: 1400-0500Z, CLOSED HOLIDAYS. UTA SAT: 1700-2300Z, SUN: 1630-0                       ",,,SUSAP KBIXK7VCLD0121800 V3 N  500Z.                                                                                        ,,,,,,,,,,2,"cont#2_1_123,cont#3_1_123"
S,USA,P,,KBIX,K7,V,GND,0027580,,U,1,M,N,F,,N30243753,W088552796,W0020,00033,N,,,,,,,,,,00,,,,,KEESLER,SUSAP KBIXK7VGND0027580 U1  MNF N30243753W088552796W002000033N                          00        KEESLER                  ,,,"SUSAP KBIXK7VGND0027580 U2 N  MON-FRI: 1400-0500Z, CLOSED HOLIDAYS. UTA SAT: 1700-2300Z, SUN: 1630-0                       ",,,SUSAP KBIXK7VGND0027580 U3 N  500Z.                                                                                        ,,,,,,,,,,2,"cont#2_1_123,cont#3_1_123"
S,USA,P,,KBIX,K7,V,GND,0121800,,V,1,,N,A,,N30243753,W088552796,W0020,00033,N,,,,,,,,,,00,,,,,KEESLER,SUSAP KBIXK7VGND0121800 V1   NA N30243753W088552796W002000033N                          00        KEESLER                  ,,,"SUSAP KBIXK7VGND0121800 V2 N  MON-FRI: 1400-0500Z, CLOSED HOLIDAYS. UTA SAT: 1700-2300Z, SUN: 1630-0                       ",,,SUSAP KBIXK7VGND0121800 V3 N  500Z.                                                                                        ,,,,,,,,,,2,"cont#2_1_123,cont#3_1_123"
S,USA,P,,KBIX,K7,V,TWR,0026907,,U,1,M,R,F,,N30243753,W088552796,W0020,00033,N,,,,,,,,,,00,,,,,KEESLER,SUSAP KBIXK7VTWR0026907 U1  MRF N30243753W088552796W002000033N                          00        KEESLER                  ,,,"SUSAP KBIXK7VTWR0026907 U2 N  MON-FRI: 1400-0500Z, CLOSED HOLIDAYS; UNIT TRAINING ASSEMBLIES (UTA) N                       ",,,"SUSAP KBIXK7VTWR0026907 U3 N  ORMALLY FIRST WEEKEND OF MONTH, SAT: 1700-2300Z, SUN: 1630-0500Z. ALL                        ",,,SUSAP KBIXK7VTWR0026907 U4 N  NON-UTA WEEKENDS AIRFIELD WILL BE CLOSED BUT AVAILABLE TO OPEN WITH PR                       ,,,SUSAP KBIXK7VTWR0026907 U5 N  IOR COORDINATION.                                                                            ,,,,4,"cont#2_1_123,cont#3_1_123,cont#4_1_123,cont#5_1_123"
S,USA,P,,KBIX,K7,V,TWR,0120750,,V,1,,R,A,,N30243753,W088552796,W0020,00033,N,,,,,,,,,,00,,,,,KEESLER,SUSAP KBIXK7VTWR0120750 V1   RA N30243753W088552796W002000033N                          00        KEESLER                  ,,,"SUSAP KBIXK7VTWR0120750 V2 N  MON-FRI: 1400-0500Z, CLOSED HOLIDAYS; UNIT TRAINING ASSEMBLIES (UTA) N                       ",,,"SUSAP KBIXK7VTWR0120750 V3 N  ORMALLY FIRST WEEKEND OF MONTH, SAT: 1700-2300Z, SUN: 1630-0500Z. ALL                        ",,,SUSAP KBIXK7VTWR0120750 V4 N  NON-UTA WEEKENDS AIRFIELD WILL BE CLOSED BUT AVAILABLE TO OPEN WITH PR                       ,,,SUSAP KBIXK7VTWR0120750 V5 N  IOR COORDINATION.                                                                            ,,,,4,"cont#2_1_123,cont#3_1_123,cont#4_1_123,cont#5_1_123"
S,USA,P,,KBKS,K4,V,ACC,0128150,,V,1,G,R,A,,N27131716,W097475498,E0030,00046,N,,,,,,,,,,00,,,,,HOUSTON,SUSAP KBKSK4VACC0128150 V1  GRA N27131716W097475498E003000046N                          00        HOUSTON                  ,,,SUSAP KBKSK4VACC0128150 V2 N  WHEN KINGSVILLE APPROACH CLOSED.                                                             ,,,,,,,,,,,,,4,"longitude,primary_1_123,cont#2_1_123,cont#3_1_123"
S,USA,P,,KBKV,K7,V,APP,0119900,,V,0,S,R,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,TAMPA,SUSAP KBKVK7VAPP0119900 V0 S RA N27583169W082315969W005000027Y                          00        TAMPA                    ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBKV,K7,V,APP,0125300,,V,0,,R,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,TAMPA,SUSAP KBKVK7VAPP0125300 V0   RA N27583169W082315969W005000027Y                          00        TAMPA                    ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBKV,K7,V,ATI,0126450,T,V,0,LS,N,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,,SUSAP KBKVK7VATI0126450TV0LS NA N27583169W082315969W005000027Y                          00                                 ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBKV,K7,V,ATI,0128475,T,V,0,DS,N,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,,SUSAP KBKVK7VATI0128475TV0DS NA N27583169W082315969W005000027Y                          00                                 ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBKV,K7,V,CLD,0119125,,V,1,,N,A,,N27583169,W082315969,W0050,00027,N,,,,,,,,,,00,,,,,TAMPA,SUSAP KBKVK7VCLD0119125 V1   NA N27583169W082315969W005000027N                          00        TAMPA                    ,,,SUSAP KBKVK7VCLD0119125 V2 T  1703001200                                                                                   ,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBKV,K7,V,DEP,0119900,,V,0,S,R,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,TAMPA,SUSAP KBKVK7VDEP0119900 V0 S RA N27583169W082315969W005000027Y                          00        TAMPA                    ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBKV,K7,V,DEP,0125300,,V,0,,R,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,TAMPA,SUSAP KBKVK7VDEP0125300 V0   RA N27583169W082315969W005000027Y                          00        TAMPA                    ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBLV,K5,V,ATI,0025670,T,U,0,M,N,F,,N38324262,W089500667,W0020,00459,Y,,,,,,,,,,00,,,,,,SUSAP KBLVK5VATI0025670TU0  MNF N38324262W089500667W002000459Y                          00                                 ,,,,,,,,,,,,,,,,4,"cont_no_column_26,h24_indicator,primary_1_123,cont#2_1_123"
S,USA,P,,KBLV,K5,V,ATI,0128700,T,V,0,,N,A,,N38324262,W089500667,W0020,00459,Y,,,,,,,,,,00,,,,,,SUSAP KBLVK5VATI0128700TV0   NA N38324262W089500667W002000459Y                          00                                 ,,,,,,,,,,,,,,,,4,"cont_no_column_26,h24_indicator,primary_1_123,cont#2_1_123"
S,USA,P,,KBNA,K7,V,APP,0118400,,V,0,I,R,A,,N36072811,W086404145,W0030,00599,Y,,,,,,,,,,00,,,,,NASHVILLE,SUSAP KBNAK7VAPP0118400 V0I  RA N36072811W086404145W003000599Y                          00        NASHVILLE                ,,,,,,,,,,,,,,,,7,"cont_no_column_26,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,primary_1_123,cont#2_1_123"
S,USA,P,,KBNA,K7,V,APP,0119350,,V,0,I,R,A,,N36072811,W086404145,W0030,00599,Y,,,,,,,,,,00,,,,,NASHVILLE,SUSAP KBNAK7VAPP0119350 V0I  RA N36072811W086404145W003000599Y                          00        NASHVILLE                ,,,,,,,,,,,,,,,,2,"service_indicator,primary_1_123"
S,USA,P,,KBNA,K7,V,DEP,0118400,,V,0,I,R,A,,N36072811,W086404145,W0030,00599,Y,,,,,,,,,,00,,,,,NASHVILLE,SUSAP KBNAK7VDEP0118400 V0I  RA N36072811W086404145W003000599Y                          00        NASHVILLE                ,,,,,,,,,,,,,,,,8,"cont_no_column_26,service_indicator,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,primary_1_123,cont#2_1_123"
S,USA,P,,KBNA,K7,V,DEP,0119350,,V,0,I,R,A,,N36072811,W086404145,W0030,00599,Y,,,,,,,,,,00,,,,,NASHVILLE,SUSAP KBNAK7VDEP0119350 V0I  RA N36072811W086404145W003000599Y                          00        NASHVILLE                ,,,,,,,,,,,,,,,,8,"cont_no_column_26,service_indicator,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,primary_1_123,cont#2_1_123"
S,USA,P,,KBNA,K7,V,GND,0121900,,V,0,,R,A,,N36072811,W086404145,W0030,00599,Y,,,,,,,,,,00,,,,,NASHVILLE,SUSAP KBNAK7VGND0121900 V0   RA N36072811W086404145W003000599Y                          00        NASHVILLE                ,,,,,,,,,,,,,,,,2,"radar_service,primary_1_123"
S,USA,P,,KBNA,K7,V,RMP,0131375,,V,1,,N,A,,N36072811,W086404145,W0030,00599,Y,,,,,,,,,,00,,,,,NASHVILLE,SUSAP KBNAK7VRMP0131375 V1   NA N36072811W086404145W003000599Y                          00        NASHVILLE                ,,,"SUSAP KBNAK7VRMP0131375 V2 TERMINAL B, GATES B4, B6, B8, TERMINAL C, GATES C13-C15, TER                                    ",,,"SUSAP KBNAK7VRMP0131375 V3 MINAL T, GATES T1-T6                                                                            ",,,,,,,,,,2,"cont#2_1_123,cont#3_1_123"
S,USA,P,,KBNA,K7,V,RSA,0118400,,V,0,,R,A,,N36072811,W086404145,W0030,00599,Y,030196,,,,KBNA,K7,P,A,,00,,,,,NASHVILLE,SUSAP KBNAK7VRSA0118400 V0   RA N36072811W086404145W003000599Y030196           KBNAK7PA 00        NASHVILLE                ,,,,,,,,,,,,,,,,5,"cont_no_column_26,service_indicator,sectorization,primary_1_123,cont#2_1_123"
S,USA,P,,KBNA,K7,V,RSA,0119350,,V,0,,R,A,,N36072811,W086404145,W0030,00599,Y,197029,,,,KBNA,K7,P,A,,00,,,,,NASHVILLE,SUSAP KBNAK7VRSA0119350 V0   RA N36072811W086404145W003000599Y197029           KBNAK7PA 00        NASHVILLE                ,,,,,,,,,,,,,,,,4,"cont_no_column_26,sectorization,primary_1_123,cont#2_1_123"
S,USA,P,,KBNA,K7,V,TWR,0118600,,V,0,,R,A,,N36072811,W086404145,W0030,00599,Y,,,,,,,,,,00,,,,,NASHVILLE,SUSAP KBNAK7VTWR0118600 V0   RA N36072811W086404145W003000599Y                          00        NASHVILLE                ,,,,,,,,,,,,,,,,2,"radar_service,primary_1_123"
S,USA,P,,KBOW,K7,V,APP,0119900,,V,0,S,R,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,TAMPA,SUSAP KBOWK7VAPP0119900 V0 S RA N27583169W082315969W005000027Y                          00        TAMPA                    ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBOW,K7,V,APP,0120650,,V,0,,R,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,TAMPA,SUSAP KBOWK7VAPP0120650 V0   RA N27583169W082315969W005000027Y                          00        TAMPA                    ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBOW,K7,V,ATI,0126450,T,V,0,LS,N,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,,SUSAP KBOWK7VATI0126450TV0LS NA N27583169W082315969W005000027Y                          00                                 ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBOW,K7,V,ATI,0128475,T,V,0,DS,N,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,,SUSAP KBOWK7VATI0128475TV0DS NA N27583169W082315969W005000027Y                          00                                 ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
S,USA,P,,KBOW,K7,V,DEP,0119900,,V,0,S,R,A,,N27583169,W082315969,W0050,00027,Y,,,,,,,,,,00,,,,,TAMPA,SUSAP KBOWK7VDEP0119900 V0 S RA N27583169W082315969W005000027Y                          00        TAMPA                    ,,,,,,,,,,,,,,,,4,"latitude,longitude,facility_elevation,primary_1_123"
