record_type,area_code,sec,blank_6,icao,icao_code,sub,communications_type,communications_frequency,guard_transmit,frequency_units,cont_no_column_26,service_indicator,radar_service,modulation,signal_emission,latitude,longitude,magnetic_variation,facility_elevation,h24_indicator,sectorization,altitude_description,communication_altitude_1,communication_altitude_2,sector_facility,sector_facility_icao,sector_facility_section,sector_facility_subsection,distance_description,communications_distance,remote_facility,remote_facility_icao,remote_facility_section,remote_facility_subsection,call_sign,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,cont#3_appl_code,cont#3_appl_label,cont#3_1_123,cont#4_appl_code,cont#4_appl_label,cont#4_1_123,cont#5_appl_code,cont#5_appl_label,cont#5_1_123,cont#6_appl_code,cont#6_appl_label,cont#6_1_123
S,LAM,P,,MPTO,MP,V,TWR,0129800,,V,0,,N,A,,N09042000,W079230000,W0040,00134,Y,,,,,,,,,,00,,,,,TOCUMEN,SLAMP MPTOMPVTWR0129800 V0   NA N09042000W079230000W004000134Y                          00        TOCUMEN                  ,,,,,,,,,,,,,,,
S,MES,P,,OEAO,OE,V,INF,0118775,,V,1,S,N,A,,N26285900,E038070700,E0040,02045,N,,,,,,,,,,00,,,,,ALULA,SMESP OEAOOEVINF0118775 V1S  NA N26285900E038070700E004002045N                          00        ALULA                    ,,,SMESP OEAOOEVINF0118775 V2 N  BY NOTAM                                                                                     ,,,,,,,,,,,,
S,MES,P,,OEKK,OE,V,ATI,0036660,T,U,1,M,N,F,,N27540300,E045314100,E0030,01352,N,,,,,,,,,,00,,,,,,SMESP OEKKOEVATI0036660TU1  MNF N27540300E045314100E003001352N                          00                                 ,,,SMESP OEKKOEVATI0036660TU2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,MES,P,,OEKK,OE,V,ATI,0127600,T,V,1,,N,A,,N27540300,E045314100,E0030,01352,N,,,,,,,,,,00,,,,,,SMESP OEKKOEVATI0127600TV1   NA N27540300E045314100E003001352N                          00                                 ,,,SMESP OEKKOEVATI0127600TV2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,MES,P,,OEKK,OE,V,EMR,0133500,,V,0,,N,A,,N27540300,E045314100,E0030,01352,Y,,,,,,,,,,00,,,,,FIRE AND RESCUE SERVICES,SMESP OEKKOEVEMR0133500 V0   NA N27540300E045314100E003001352Y                          00        FIRE AND RESCUE SERVICES ,,,,,,,,,,,,,,,
S,MES,P,,OEKK,OE,V,GND,0038140,,U,1,M,N,F,,N27540300,E045314100,E0030,01352,N,,,,,,,,,,00,,,,,KING KHALED MILITARY CITY,SMESP OEKKOEVGND0038140 U1  MNF N27540300E045314100E003001352N                          00        KING KHALED MILITARY CITY,,,SMESP OEKKOEVGND0038140 U2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,MES,P,,OEKK,OE,V,GND,0121600,,V,1,,N,A,,N27540300,E045314100,E0030,01352,N,,,,,,,,,,00,,,,,KING KHALED MILITARY CITY,SMESP OEKKOEVGND0121600 V1   NA N27540300E045314100E003001352N                          00        KING KHALED MILITARY CITY,,,SMESP OEKKOEVGND0121600 V2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,MES,P,,OEKK,OE,V,INF,0023760,,U,1,S M,N,F,,N27540300,E045314100,E0030,01352,N,,,,,,,,,,00,,,,,KING KHALED MILITARY CITY,SMESP OEKKOEVINF0023760 U1S MNF N27540300E045314100E003001352N                          00        KING KHALED MILITARY CITY,,,SMESP OEKKOEVINF0023760 U2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,MES,P,,OEKK,OE,V,INF,0120700,,V,1,S,N,A,,N27540300,E045314100,E0030,01352,N,,,,,,,,,,00,,,,,KING KHALED MILITARY CITY,SMESP OEKKOEVINF0120700 V1S  NA N27540300E045314100E003001352N                          00        KING KHALED MILITARY CITY,,,SMESP OEKKOEVINF0120700 V2 T  17000R000S                                                                                   ,,,,,,,,,,,,
S,MES,P,,OEPS,OE,V,GND,0121900,,V,0,,N,A,,N24041314,E047334428,E0020,01645,Y,,,,,,,,,,00,,,,,SULTAN,SMESP OEPSOEVGND0121900 V0   NA N24041314E047334428E002001645Y                          00        SULTAN                   ,,,,,,,,,,,,,,,
S,MES,P,,OINZ,OI,V,TWR,0119600,,V,1,,N,A,,N36380900,E053113700,E0050,00037,N,,,,,,,,,,00,,,,,DASHT-E-NAZ,SMESP OINZOIVTWR0119600 V1   NA N36380900E053113700E005000037N                          00        DASHT-E-NAZ              ,,,SMESP OINZOIVTWR0119600 V2 T  1703302030                                                                                   ,,,,,,,,,,,,
S,MES,P,,OJMS,OJ,V,TWR,0029710,,U,0,M,N,F,,N31493318,E036465551,E0040,01719,Y,,,,,,,,,,00,,,,,SALTI TOWER,SMESP OJMSOJVTWR0029710 U0  MNF N31493318E036465551E004001719Y                          00        SALTI TOWER              ,,,,,,,,,,,,,,,
S,MES,P,,OMRK,OM,V,APP,0118250,,V,1,,R,A,,N25364800,E055562000,E0020,00094,N,,,,,,,,,,00,,,,,RAS AL KHAIMAH,SMESP OMRKOMVAPP0118250 V1   RA N25364800E055562000E002000094N                          00        RAS AL KHAIMAH           ,,,SMESP OMRKOMVAPP0118250 V2 N  OUTSIDE RDR OPERATING HOURS.                                                                 ,,,,,,,,,,,,
S,MES,P,,OOGB,OO,V,ACC,0124700,,V,0,R,R,A,,N23360072,E058170096,E0010,00049,Y,,,,,,,,,,00,OOMS,OO,P,A,MUSCAT CONTROL,SMESP OOGBOOVACC0124700 V0  RRA N23360072E058170096E001000049Y                          00OOMSOOPAMUSCAT CONTROL           ,,,,,,,,,,,,,,,
S,MES,P,,OOGB,OO,V,INF,0122750,,V,1,S,N,A,,N21223705,E057032349,E0010,00442,N,,,,,,,,,,00,,,,,QARN ALAM,SMESP OOGBOOVINF0122750 V1S  NA N21223705E057032349E001000442N                          00        QARN ALAM                ,,,SMESP OOGBOOVINF0122750 V2 N  SR-SS & PPR                                                                                  ,,,,,,,,,,,,
S,MES,P,,VAOZ,VA,V,TWR,0123500,,V,1,,N,A,,N20071200,E073544800,W0000,01995,N,,,,,,,,,,00,,,,,OZAR,SMESP VAOZVAVTWR0123500 V1   NA N20071200E073544800W000001995N                          00        OZAR                     ,,,SMESP VAOZVAVTWR0123500 V2 H  1602301630                                                                                   ,,,,,,,,,,,,
S,MES,P,,VCCT,VC,V,APP,0123600,,V,1,,N,A,,N08322400,E081100400,W0020,00007,N,,,,,,,,,,00,,,,,CHINA BAY,SMESP VCCTVCVAPP0123600 V1   NA N08322400E081100400W002000007N                          00        CHINA BAY                ,,,SMESP VCCTVCVAPP0123600 V2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,,,,,,,,,,
S,MES,P,,VIDX,VI,V,APP,0121600,,V,1,,N,A,,N28422400,E077213400,E0010,00703,N,,,,,,,,,,00,,,,,HINDAN,SMESP VIDXVIVAPP0121600 V1   NA N28422400E077213400E001000703N                          00        HINDAN                   ,,,SMESP VIDXVIVAPP0121600 V2 N  BY NOTAM.                                                                                    ,,,,,,,,,,,,
S,MES,P,,VIHR,VI,V,TWR,0122500,,V,1,,N,A,,N29104225,E075451704,E0010,00701,N,,,,,,,,,,00,,,,,HISAR,SMESP VIHRVIVTWR0122500 V1   NA N29104225E075451704E001000701N                          00        HISAR                    ,,,SMESP VIHRVIVTWR0122500 V2 N  BY NOTAM                                                                                     ,,,,,,,,,,,,
S,MES,P,,VOCL,VO,V,ATI,0127000,T,V,0,,N,A,,N11081628,E075570209,W0020,00343,Y,,,,,,,,,,00,,,,,,SMESP VOCLVOVATI0127000TV0   NA N11081628E075570209W002000343Y                          00                                 ,,,,,,,,,,,,,,,
S,MES,P,,VOTK,VO,V,APP,0122400,,V,1,,N,A,,N08432025,E078013423,W0020,00086,N,,,,,,,,,,00,,,,,TUTICORIN,SMESP VOTKVOVAPP0122400 V1   NA N08432025E078013423W002000086N                          00        TUTICORIN                ,,,SMESP VOTKVOVAPP0122400 V2 N  BY NOTAM                                                                                     ,,,,,,,,,,,,
S,MES,P,,VOTK,VO,V,TWR,0122400,,V,1,,N,A,,N08432025,E078013423,W0020,00086,N,,,,,,,,,,00,,,,,TUTICORIN,SMESP VOTKVOVTWR0122400 V1   NA N08432025E078013423W002000086N                          00        TUTICORIN                ,,,SMESP VOTKVOVTWR0122400 V2 N  BY NOTAM                                                                                     ,,,,,,,,,,,,
S,MES,P,,VRMD,VR,V,ACC,0123900,,V,0,R,R,A,,N04113000,E073314500,W0030,00008,Y,,,,,,,,,,00,VRMM,VR,P,A,MALE CONTROL,SMESP VRMDVRVACC0123900 V0  RRA N04113000E073314500W003000008Y                          00VRMMVRPAMALE CONTROL             ,,,,,,,,,,,,,,,
S,MES,P,,VRMD,VR,V,APP,0119700,,V,0,,R,A,,N04113000,E073314500,W0030,00008,Y,,,,,,,,,,00,,,,,MALE,SMESP VRMDVRVAPP0119700 V0   RA N04113000E073314500W003000008Y                          00        MALE                     ,,,,,,,,,,,,,,,
S,MES,P,,VRMD,VR,V,ATI,0125700,T,V,0,,N,A,,N05092200,E073074900,W0030,00006,Y,,,,,,,,,,00,,,,,,SMESP VRMDVRVATI0125700TV0   NA N05092200E073074900W003000006Y                          00                                 ,,,,,,,,,,,,,,,
S,PAC,P,,PHTO,PH,V,ACC,0126600,,V,1,G,R,A,,N19543700,W155112202,E0100,01552,N,,,,,,,,,,00,,,,,HCF CENTER,SPACP PHTOPHVACC0126600 V1  GRA N19543700W155112202E010001552N                          00        HCF CENTER               ,,,SPACP PHTOPHVACC0126600 V2 T  1708001600                                                                                   ,,,,,,,,,,,,
S,PAC,P,,RJAZ,RJ,V,ACC,0134150,,V,0,R,R,A,,N35331200,E139465200,W0080,00021,Y,,,,,,,,,,00,RJTT,RJ,P,A,TOKYO CONTROL,SPACP RJAZRJVACC0134150 V0  RRA N35331200E139465200W008000021Y                          00RJTTRJPATOKYO CONTROL            ,,,,,,,,,,,,,,,
S,PAC,P,,RJFS,RJ,V,RDO,0126200,,V,1,S A,N,A,,N33085900,E130180800,W0070,00006,N,,,,,,,,,,00,,,,,SAGA,SPACP RJFSRJVRDO0126200 V1S ANA N33085900E130180800W007000006N                          00        SAGA                     ,,,SPACP RJFSRJVRDO0126200 V2 T  012300103017230010300723001030                                                               ,,,,,,,,,,,,
S,PAC,P,,RJFS,RJ,V,RDR,0119700,,V,1,,R,A,,N33350400,E130270600,W0080,00030,N,,,,,,,,,,00,,,,,FUKUOKA,SPACP RJFSRJVRDR0119700 V1   RA N33350400E130270600W008000030N                          00        FUKUOKA                  ,,,SPACP RJFSRJVRDR0119700 V2 T  17103013151721452300                                                                         ,,,,,,,,,,,,
S,PAC,P,,RJNG,RJ,V,TWR,0126200,,V,1,,N,A,,N35234000,E136521000,W0070,00128,N,,,,,,,,,,00,,,,,GIFU,SPACP RJNGRJVTWR0126200 V1   NA N35234000E136521000W007000128N                          00        GIFU                     ,,,SPACP RJNGRJVTWR0126200 V2 N  2100-1300Z.  O/T O/R 1HR PNR.                                                                ,,,,,,,,,,,,
S,PAC,P,,RJNS,RJ,V,ACC,0134150,,V,0,SR,R,A,,N35331200,E139465200,W0080,00021,Y,,,,,,,,,,00,RJTT,RJ,P,A,TOKYO CONTROL,SPACP RJNSRJVACC0134150 V0 SRRA N35331200E139465200W008000021Y                          00RJTTRJPATOKYO CONTROL            ,,,,,,,,,,,,,,,
S,PAC,P,,RJTH,RJ,V,ACC,0134150,,V,0,SR,R,A,,N35331200,E139465200,W0080,00021,Y,,,,,,,,,,00,RJTT,RJ,P,A,TOKYO CONTROL,SPACP RJTHRJVACC0134150 V0 SRRA N35331200E139465200W008000021Y                          00RJTTRJPATOKYO CONTROL            ,,,,,,,,,,,,,,,
S,PAC,P,,RJTQ,RJ,V,ACC,0134150,,V,0,SR,R,A,,N35331200,E139465200,W0080,00021,Y,,,,,,,,,,00,RJTT,RJ,P,A,TOKYO CONTROL,SPACP RJTQRJVACC0134150 V0 SRRA N35331200E139465200W008000021Y                          00RJTTRJPATOKYO CONTROL            ,,,,,,,,,,,,,,,
S,PAC,P,,RPUH,RP,V,FSS,0118300,,V,1,A,N,A,,N12213500,E121024200,W0007,,N,,,,,,,,,,00,,,,,SAN JOSE RADIO,SPACP RPUHRPVFSS0118300 V1  ANA N12213500E121024200W0007     N                          00        SAN JOSE RADIO           ,,,SPACP RPUHRPVFSS0118300 V2 T  012200060017220006000722000600                                                               ,,,,,,,,,,,,
S,PAC,P,,RPUH,RP,V,FSS,0383400,,H,1,S,N,A,J,N12213500,E121024200,W0007,,N,,,,,,,,,,00,,,,,SAN JOSE RADIO,SPACP RPUHRPVFSS0383400 H1 S NAJN12213500E121024200W0007     N                          00        SAN JOSE RADIO           ,,,SPACP RPUHRPVFSS0383400 H2 T  012200060017220006000722000600                                                               ,,,,,,,,,,,,
S,PAC,P,,RPVF,RP,V,FSS,0122700,,V,1,A,N,A,,N12300803,E124380907,W0020,00018,N,,,,,,,,,,00,,,,,CATARMAN RADIO,SPACP RPVFRPVFSS0122700 V1  ANA N12300803E124380907W002000018N                          00        CATARMAN RADIO           ,,,SPACP RPVFRPVFSS0122700 V2 N  2100-0500Z (FSS OPS LIMITED TO THE PROVISION OF WX AND FLT INFORMATION                       ,,,SPACP RPVFRPVFSS0122700 V3 N   SERVICE BETWEEN 2100-SR).                                                                   ,,,,,,,,,
S,PAC,P,,RPVF,RP,V,FSS,0520500,,H,1,,N,A,J,N12300803,E124380907,W0020,00018,N,,,,,,,,,,00,,,,,CATARMAN RADIO,SPACP RPVFRPVFSS0520500 H1   NAJN12300803E124380907W002000018N                          00        CATARMAN RADIO           ,,,SPACP RPVFRPVFSS0520500 H2 N  2100-0500Z (FSS OPS LIMITED TO THE PROVISION OF WX AND FLT INFORMATION                       ,,,SPACP RPVFRPVFSS0520500 H3 N   SERVICE BETWEEN 2100-SR).                                                                   ,,,,,,,,,
S,PAC,P,,RPVS,RP,V,FSS,0127100,,V,1,,N,A,,N10455900,E121555660,W0020,00023,N,,,,,,,,,,00,,,,,ANTIQUE,SPACP RPVSRPVFSS0127100 V1   NA N10455900E121555660W002000023N                          00        ANTIQUE                  ,,,"SPACP RPVSRPVFSS0127100 V2 N  2200-0900Z, O/T O/R 1 DAY PNR                                                                ",,,,,,,,,,,,
S,PAC,P,,RPVS,RP,V,FSS,0520500,,H,1,,N,A,J,N10455900,E121555660,W0020,00023,N,,,,,,,,,,00,,,,,ANTIQUE,SPACP RPVSRPVFSS0520500 H1   NAJN10455900E121555660W002000023N                          00        ANTIQUE                  ,,,"SPACP RPVSRPVFSS0520500 H2 N  2200-0900Z, O/T O/R 1 DAY PNR                                                                ",,,,,,,,,,,,
S,PAC,P,,VTCC,VT,V,ATI,0127200,T,V,0,,N,A,,N18461700,E098574600,W0008,01036,Y,,,,,,,,,,00,,,,,,SPACP VTCCVTVATI0127200TV0   NA N18461700E098574600W000801036Y                          00                                 ,,,,,,,,,,,,,,,
S,PAC,P,,VYME,VY,V,TWR,0118700,,V,1,,N,A,,N12262434,E098371599,W0010,00062,N,,,,,,,,,,00,,,,,MYEIK,SPACP VYMEVYVTWR0118700 V1   NA N12262434E098371599W001000062N                          00        MYEIK                    ,,,SPACP VYMEVYVTWR0118700 V2 N  BY OPERATIONAL REQUIREMENTS                                                                  ,,,,,,,,,,,,
S,SAM,P,,SADP,SA,V,APP,0118050,,V,0,,R,A,,S34492000,W058320900,W0090,00067,Y,,,,,,,,,,00,,,,,EZEIZA,SSAMP SADPSAVAPP0118050 V0   RA S34492000W058320900W009000067Y                          00        EZEIZA                   ,,,,,,,,,,,,,,,
S,SAM,P,,SADP,SA,V,APP,0118600,,V,0,,R,A,,S34492000,W058320900,W0090,00067,Y,,,,,,,,,,00,,,,,EZEIZA,SSAMP SADPSAVAPP0118600 V0   RA S34492000W058320900W009000067Y                          00        EZEIZA                   ,,,,,,,,,,,,,,,
S,SAM,P,,SARC,SA,V,APP,0118100,,V,0,,N,A,,S27270000,W059032200,W0130,00173,Y,,,,,,,,,,00,,,,,RESISTENCIA,SSAMP SARCSAVAPP0118100 V0   NA S27270000W059032200W013000173Y                          00        RESISTENCIA              ,,,,,,,,,,,,,,,
S,SAM,P,,SARC,SA,V,APP,0118700,,V,0,,N,A,,S27270000,W059032200,W0130,00173,Y,,,,,,,,,,00,,,,,RESISTENCIA,SSAMP SARCSAVAPP0118700 V0   NA S27270000W059032200W013000173Y                          00        RESISTENCIA              ,,,,,,,,,,,,,,,
S,SAM,P,,SARI,SA,V,APP,0119150,,V,0,,R,A,,S25360100,W054290600,W0170,00787,Y,,,,,,,,,,00,,,,,FOZ,SSAMP SARISAVAPP0119150 V0   RA S25360100W054290600W017000787Y                          00        FOZ                      ,,,,,,,,,,,,,,,
S,SAM,P,,SARI,SA,V,APP,0120300,,V,0,,R,A,,S25360100,W054290600,W0170,00787,Y,,,,,,,,,,00,,,,,FOZ,SSAMP SARISAVAPP0120300 V0   RA S25360100W054290600W017000787Y                          00        FOZ                      ,,,,,,,,,,,,,,,
S,SAM,P,,SAVC,SA,V,APP,0119900,,V,0,,N,A,,S45470700,W067275600,E0060,00185,Y,,,,,,,,,,00,,,,,COMODORO,SSAMP SAVCSAVAPP0119900 V0   NA S45470700W067275600E006000185Y                          00        COMODORO                 ,,,,,,,,,,,,,,,
S,SAM,P,,SAVC,SA,V,APP,0120800,,V,0,S,N,A,,S45470700,W067275600,E0060,00185,Y,,,,,,,,,,00,,,,,COMODORO,SSAMP SAVCSAVAPP0120800 V0 S NA S45470700W067275600E006000185Y                          00        COMODORO                 ,,,,,,,,,,,,,,,
S,SAM,P,,SAVT,SA,V,ACC,0125500,,V,0,R,N,A,,S45470700,W067275600,E0060,00185,Y,,,,,,,,,,00,SAVC,SA,P,A,COMODORO RIVADAVIA,SSAMP SAVTSAVACC0125500 V0  RNA S45470700W067275600E006000185Y                          00SAVCSAPACOMODORO RIVADAVIA       ,,,,,,,,,,,,,,,
S,SAM,P,,SAWC,SA,V,GND,0121800,,V,1,,N,A,,S50164900,W072031200,E0120,00647,N,,,,,,,,,,00,,,,,EL CALAFATE,SSAMP SAWCSAVGND0121800 V1   NA S50164900W072031200E012000647N                          00        EL CALAFATE              ,,,SSAMP SAWCSAVGND0121800 V2 T  1710002359                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SAWC,SA,V,TMA,0125350,,V,1,,N,A,,S50164900,W072031200,E0120,00647,N,,,,,,,,,,00,,,,,EL CALAFATE,SSAMP SAWCSAVTMA0125350 V1   NA S50164900W072031200E012000647N                          00        EL CALAFATE              ,,,SSAMP SAWCSAVTMA0125350 V2 T  1710002359                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SBBG,SB,V,ACC,0127400,,V,0,R,R,A,,S31425800,W052195200,W0160,00059,Y,,,,,,,,,,00,SBPK,SB,P,A,CURITIBA,SSAMP SBBGSBVACC0127400 V0  RRA S31425800W052195200W016000059Y                          00SBPKSBPACURITIBA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SBCO,SB,V,ACC,0127400,,V,0,R,R,A,,S31425800,W052195200,W0160,00059,Y,,,,,,,,,,00,SBPK,SB,P,A,CURITIBA,SSAMP SBCOSBVACC0127400 V0  RRA S31425800W052195200W016000059Y                          00SBPKSBPACURITIBA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SBCX,SB,V,ACC,0127400,,V,0,R,R,A,,S31425800,W052195200,W0160,00059,Y,,,,,,,,,,00,SBPK,SB,P,A,CURITIBA,SSAMP SBCXSBVACC0127400 V0  RRA S31425800W052195200W016000059Y                          00SBPKSBPACURITIBA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SBGW,SB,V,OPS,0122650,,V,0,,N,A,,S22473000,W045121600,W0220,01761,Y,,,,,,,,,,00,,,,,GUARA,SSAMP SBGWSBVOPS0122650 V0   NA S22473000W045121600W022001761Y                          00        GUARA                    ,,,,,,,,,,,,,,,
S,SAM,P,,SBKG,SB,V,TWR,0118300,,V,0,,N,A,,S07085400,W034570100,W0210,00217,Y,,,,,,,,,,00,,,,,PESSOA,SSAMP SBKGSBVTWR0118300 V0   NA S07085400W034570100W021000217Y                          00        PESSOA                   ,,,,,,,,,,,,,,,
S,SAM,P,,SBNM,SB,V,ACC,0127400,,V,0,R,R,A,,S31425800,W052195200,W0160,00059,Y,,,,,,,,,,00,SBPK,SB,P,A,CURITIBA,SSAMP SBNMSBVACC0127400 V0  RRA S31425800W052195200W016000059Y                          00SBPKSBPACURITIBA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SBPF,SB,V,ACC,0127400,,V,0,R,R,A,,S31425800,W052195200,W0160,00059,Y,,,,,,,,,,00,SBPK,SB,P,A,CURITIBA,SSAMP SBPFSBVACC0127400 V0  RRA S31425800W052195200W016000059Y                          00SBPKSBPACURITIBA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SBPK,SB,V,ACC,0127400,,V,0,R,N,A,,S31425800,W052195200,W0160,00059,Y,,,,,,,,,,00,SBPK,SB,P,A,CURITIBA,SSAMP SBPKSBVACC0127400 V0  RNA S31425800W052195200W016000059Y                          00SBPKSBPACURITIBA                 ,,,,,,,,,,,,,,,
S,SAM,P,,SBSM,SB,V,INF,0118300,,V,1,S,N,A,,S29423900,W053413200,W0160,00289,N,,,,,,,,,,00,,,,,SANTA MARIA,SSAMP SBSMSBVINF0118300 V1S  NA S29423900W053413200W016000289N                          00        SANTA MARIA              ,,,SSAMP SBSMSBVINF0118300 V2 T  1700000300                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SBSM,SB,V,INF,0119350,,V,1,S,N,A,,S29423900,W053413200,W0160,00289,N,,,,,,,,,,00,,,,,SANTA MARIA,SSAMP SBSMSBVINF0119350 V1S  NA S29423900W053413200W016000289N                          00        SANTA MARIA              ,,,SSAMP SBSMSBVINF0119350 V2 T  1700000300                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SBSM,SB,V,INF,0121350,,V,1,S,N,A,,S29423900,W053413200,W0160,00289,N,,,,,,,,,,00,,,,,SANTA MARIA,SSAMP SBSMSBVINF0121350 V1S  NA S29423900W053413200W016000289N                          00        SANTA MARIA              ,,,SSAMP SBSMSBVINF0121350 V2 T  1700000300                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SBSV,SB,V,TWR,0118300,,V,0,,N,A,,S12543100,W038192100,W0230,00063,Y,,,,,,,,,,00,,,,,SALVADOR,SSAMP SBSVSBVTWR0118300 V0   NA S12543100W038192100W023000063Y                          00        SALVADOR                 ,,,,,,,,,,,,,,,
S,SAM,P,,SBUR,SB,V,TWR,0118500,,V,1,,N,A,,S19455300,W047575800,W0220,02654,N,,,,,,,,,,00,,,,,UBERABA,SSAMP SBURSBVTWR0118500 V1   NA S19455300W047575800W022002654N                          00        UBERABA                  ,,,SSAMP SBURSBVTWR0118500 V2 T  1709002059                                                                                   ,,,,,,,,,,,,
S,SAM,P,,SCEL,SC,V,ACC,0135600,,V,0,,R,A,,S33233999,W070473769,E0009,01555,Y,,,,,,,,,,00,SCEL,SC,P,A,SANTIAGO,SSAMP SCELSCVACC0135600 V0   RA S33233999W070473769E000901555Y                          00SCELSCPASANTIAGO                 ,,,,,,,,,,,,,,,
S,SAM,P,,SCEL,SC,V,INF,0123800,,V,0,,N,A,,S33233999,W070473769,E0009,01555,Y,,,,,,,,,,00,SCEL,SC,P,A,SANTIAGO INFORMATION,SSAMP SCELSCVINF0123800 V0   NA S33233999W070473769E000901555Y                          00SCELSCPASANTIAGO INFORMATION     ,,,,,,,,,,,,,,,
S,SAM,P,,SCFA,SC,V,FSS,0466900,,H,0,A,N,A,J,S23264000,W070264200,W0048,00455,Y,,,,,,,,,,00,SCFA,SC,P,A,ANTOFAGASTA RADIO,SSAMP SCFASCVFSS0466900 H0  ANAJS23264000W070264200W004800455Y                          00SCFASCPAANTOFAGASTA RADIO        ,,,,,,,,,,,,,,,
S,SAM,P,,SCFA,SC,V,FSS,0664900,,H,0,A,N,A,J,S23264000,W070264200,W0048,00455,Y,,,,,,,,,,00,SCFA,SC,P,A,ANTOFAGASTA RADIO,SSAMP SCFASCVFSS0664900 H0  ANAJS23264000W070264200W004800455Y                          00SCFASCPAANTOFAGASTA RADIO        ,,,,,,,,,,,,,,,
S,SAM,P,,SCFA,SC,V,FSS,1002400,,H,0,A,N,A,J,S23264000,W070264200,W0048,00455,Y,,,,,,,,,,00,SCFA,SC,P,A,ANTOFAGASTA RADIO,SSAMP SCFASCVFSS1002400 H0  ANAJS23264000W070264200W004800455Y                          00SCFASCPAANTOFAGASTA RADIO        ,,,,,,,,,,,,,,,
S,SAM,P,,SCJO,SC,V,ACC,0119500,,V,0,,R,A,,S41262000,W073053800,E0076,00294,Y,,,,,,,,,,00,SCTE,SC,P,A,PUERTO MONTT,SSAMP SCJOSCVACC0119500 V0   RA S41262000W073053800E007600294Y                          00SCTESCPAPUERTO MONTT             ,,,,,,,,,,,,,,,
S,SAM,P,,SCJO,SC,V,ACC,0126600,,V,0,,R,A,,S41262000,W073053800,E0076,00294,Y,,,,,,,,,,00,SCTE,SC,P,A,PUERTO MONTT,SSAMP SCJOSCVACC0126600 V0   RA S41262000W073053800E007600294Y                          00SCTESCPAPUERTO MONTT             ,,,,,,,,,,,,,,,
S,SAM,P,,SCPQ,SC,V,ACC,0119500,,V,0,,R,A,,S41262000,W073053800,E0076,00294,Y,,,,,,,,,,00,SCTE,SC,P,A,PUERTO MONTT,SSAMP SCPQSCVACC0119500 V0   RA S41262000W073053800E007600294Y                          00SCTESCPAPUERTO MONTT             ,,,,,,,,,,,,,,,
S,SAM,P,,SCPQ,SC,V,ACC,0126600,,V,0,,R,A,,S41262000,W073053800,E0076,00294,Y,,,,,,,,,,00,SCTE,SC,P,A,PUERTO MONTT,SSAMP SCPQSCVACC0126600 V0   RA S41262000W073053800E007600294Y                          00SCTESCPAPUERTO MONTT             ,,,,,,,,,,,,,,,
S,SAM,P,,SCTB,SC,V,GND,0120500,,V,1,,N,A,,S33272500,W070324900,E0007,02129,N,,,,,,,,,,00,,,,,TOBALABA,SSAMP SCTBSCVGND0120500 V1   NA S33272500W070324900E000702129N                          00        TOBALABA                 ,,,"SSAMP SCTBSCVGND0120500 V2 N  MON-FRI 1230Z-SS; SAT, SUN & HOL 1300Z-SS                                                    ",,,,,,,,,,,,
S,SAM,P,,SCTB,SC,V,TWR,0118700,,V,1,,N,A,,S33272500,W070324900,E0007,02129,N,,,,,,,,,,00,,,,,TOBALABA,SSAMP SCTBSCVTWR0118700 V1   NA S33272500W070324900E000702129N                          00        TOBALABA                 ,,,"SSAMP SCTBSCVTWR0118700 V2 N  MON-FRI 1230Z-SS; SAT, SUN & HOL 1300Z-SS                                                    ",,,,,,,,,,,,
S,SAM,P,,SCTE,SC,V,ACC,0119500,,V,0,,R,A,,S41262000,W073053800,E0076,00294,Y,,,,,,,,,,00,SCTE,SC,P,A,PUERTO MONTT,SSAMP SCTESCVACC0119500 V0   RA S41262000W073053800E007600294Y                          00SCTESCPAPUERTO MONTT             ,,,,,,,,,,,,,,,
S,SAM,P,,SCTE,SC,V,ACC,0126600,,V,0,S,R,A,,S41262000,W073053800,E0076,00294,Y,,,,,,,,,,00,SCTE,SC,P,A,PUERTO MONTT,SSAMP SCTESCVACC0126600 V0 S RA S41262000W073053800E007600294Y                          00SCTESCPAPUERTO MONTT             ,,,,,,,,,,,,,,,
S,SAM,P,,SCVL,SC,V,MUL,0118200,,V,0,,N,A,,S39474500,W073142900,E0069,00013,Y,,,,,,,,,,00,,,,,LAS MARIAS,SSAMP SCVLSCVMUL0118200 V0   NA S39474500W073142900E006900013Y                          00        LAS MARIAS               ,,,,,,,,,,,,,,,
