record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,MES,D,B,,,,KA,VE,02920,H MW,N26251643,E080234796,,,,E0000,,,,,WGE,KANPUR,SMESDB       KA    VE102920H MW N26251643E080234796                       E0000           WGEKANPUR                        ,S,Simulation application continuation,SMESDB       KA    VE2S     U21                                                                                            
S,MES,D,B,,,,KAR,LT,04310,H  W,N40332410,E043061430,,,,E0050,,,,,WGE,KARS,SMESDB       KAR   LT104310H  W N40332410E043061430                       E0050           WGEKARS                          ,S,Simulation application continuation,SMESDB       KAR   LT2S     U21                                                                                            
S,MES,D,B,,,,KAZ,OI,03580,H LW,N35310010,E051220070,,,,E0050,,,,,WGE,KAHRIZAK,SMESDB       KAZ   OI103580H LW N35310010E051220070                       E0050           WGEKAHRIZAK                      ,S,Simulation application continuation,SMESDB       KAZ   OI2S     U24                                                                                            
S,MES,D,B,,,,KC,OP,02710,H  W,N24552380,E067093629,,,,E0010,,,,,WGE,KARACHI,SMESDB       KC    OP102710H  W N24552380E067093629                       E0010           WGEKARACHI                       ,S,Simulation application continuation,SMESDB       KC    OP2S     U21                                                                                            
S,MES,D,B,,,,KD,OP,02230,H MW,N25192245,E068214332,,,,E0010,,,,,WGE,HYDERABAD,SMESDB       KD    OP102230H MW N25192245E068214332                       E0010           WGEHYDERABAD                     ,S,Simulation application continuation,SMESDB       KD    OP2S     U24                                                                                            
S,MES,D,B,,,,KD,VA,03350,H MW,N23064100,E070061290,,,,E0000,,,,,WGE,KANDLA,SMESDB       KD    VA103350H MW N23064100E070061290                       E0000           WGEKANDLA                        ,S,Simulation application continuation,SMESDB       KD    VA2S     U21                                                                                            
S,MES,D,B,,,,KE,OP,04100,H  W,N25311233,E069461526,,,,E0010,,,,,WGE,CHORE,SMESDB       KE    OP104100H  W N25311233E069461526                       E0010           WGECHORE                         ,S,Simulation application continuation,SMESDB       KE    OP2S     U21                                                                                            
S,MES,D,B,,,,KER,OI,02900,H L,N30155640,E056573860,,,,E0030,,,,,WGE,KERMAN,SMESDB       KER   OI102900H L  N30155640E056573860                       E0030           WGEKERMAN                        ,S,Simulation application continuation,SMESDB       KER   OI2S     U24                                                                                            
S,MES,D,B,,,,KF,OP,02960,H  W,N24465000,E067340000,,,,E0010,,,,,WGE,GHARO,SMESDB       KF    OP102960H  W N24465000E067340000                       E0010           WGEGHARO                         ,S,Simulation application continuation,SMESDB       KF    OP2S     U21                                                                                            
S,MES,D,B,,,,KFK,LT,03240,H MW,N38481490,E030324860,,,,E0050,,,,,WGE,AFYON,SMESDB       KFK   LT103240H MW N38481490E030324860                       E0050           WGEAFYON                         ,S,Simulation application continuation,SMESDB       KFK   LT2S     U24                                                                                            
S,MES,D,B,,,,KHD,LT,03810,H,N37433630,E038275810,,,,E0060,,,,,WGE,ADIYAMAN,SMESDB       KHD   LT103810H    N37433630E038275810                       E0060           WGEADIYAMAN                      ,S,Simulation application continuation,SMESDB       KHD   LT2S     N24                                                                                            
S,MES,D,B,,,,KHG,OI,03250,H MW,N29153430,E050191680,,,,E0030,,,,,WGE,KHARK ISLAND,SMESDB       KHG   OI103250H MW N29153430E050191680                       E0030           WGEKHARK ISLAND                  ,S,Simulation application continuation,SMESDB       KHG   OI2S     U24                                                                                            
S,MES,D,B,,,,KHM,LT,03740,H L,N37322540,E036570980,,,,E0060,,,,,WGE,KAHRAMANMARAS,SMESDB       KHM   LT103740H L  N37322540E036570980                       E0060           WGEKAHRAMANMARAS                 ,S,Simulation application continuation,SMESDB       KHM   LT2S     N24                                                                                            
S,MES,D,B,,,,KHM,OI,03350,H  W,N26454710,E055542760,,,,E0020,,,,,WGE,GHESHM ISLAND,SMESDB       KHM   OI103350H  W N26454710E055542760                       E0020           WGEGHESHM ISLAND                 ,S,Simulation application continuation,SMESDB       KHM   OI2S     U21                                                                                            
S,MES,D,B,,,,KIH,OI,02010,H MW,N26313930,E053571010,,,,E0020,,,,,WGE,KISH ISLAND,SMESDB       KIH   OI102010H MW N26313930E053571010                       E0020           WGEKISH ISLAND                   ,S,Simulation application continuation,SMESDB       KIH   OI2S     U24                                                00051                                       
S,MES,D,B,,,,KJ,VE,04030,H MW,N24491270,E079550050,,,,W0000,,,,,WGE,KHAJURAHO,SMESDB       KJ    VE104030H MW N24491270E079550050                       W0000           WGEKHAJURAHO                     ,S,Simulation application continuation,SMESDB       KJ    VE2S     U24                                                                                            
S,MES,D,B,,,,KL,VO,04300,H  W,N15425260,E078092570,,,,W0010,,,,,WGE,KURNOOL,SMESDB       KL    VO104300H  W N15425260E078092570                       W0010           WGEKURNOOL                       ,S,Simulation application continuation,SMESDB       KL    VO2S     U21                                                                                            
S,MES,D,B,,,,KLH,OI,03250,H M,N37231710,E055272380,,,,E0050,,,,,WGE,KALALEH,SMESDB       KLH   OI103250H M  N37231710E055272380                       E0050           WGEKALALEH                       ,S,Simulation application continuation,SMESDB       KLH   OI2S     U24                                                                                            
S,MES,D,B,,,,KML,OS,03125,H  W,N37014950,E041121910,,,,E0040,,,,,WGE,KAMISHLY,SMESDB       KML   OS103125H  W N37014950E041121910                       E0040           WGEKAMISHLY                      ,S,Simulation application continuation,SMESDB       KML   OS2S     U21                                                                                            
S,MES,D,B,,,,KMS,OI,03820,H LW,N34212140,E047083370,,,,E0040,,,,,WGE,KERMANSHAH,SMESDB       KMS   OI103820H LW N34212140E047083370                       E0040           WGEKERMANSHAH                    ,S,Simulation application continuation,SMESDB       KMS   OI2S     U24                                                04392                                       
S,MES,D,B,,,,KNY,LT,03900,H,N37594880,E032335290,,,,E0060,,,,,WGE,KONYA,SMESDB       KNY   LT103900H    N37594880E032335290                       E0060           WGEKONYA                         ,S,Simulation application continuation,SMESDB       KNY   LT2S     N24                                                                                            
S,MES,D,B,,,,KO,VI,02840,H  W,N25095600,E075503700,,,,E0000,,,,,WGE,KOTA,SMESDB       KO    VI102840H  W N25095600E075503700                       E0000           WGEKOTA                          ,S,Simulation application continuation,SMESDB       KO    VI2S     U21                                                                                            
S,MES,D,B,,,,KP,VA,03340,H  W,N16394930,E074163640,,,,W0010,,,,,WGE,KOLHAPUR,SMESDB       KP    VA103340H  W N16394930E074163640                       W0010           WGEKOLHAPUR                      ,S,Simulation application continuation,SMESDB       KP    VA2S     U21                                                                                            
S,MES,D,B,,,,KRD,OI,03500,H MW,N33230660,E048260390,,,,E0040,,,,,WGE,KHORAM ABAD,SMESDB       KRD   OI103500H MW N33230660E048260390                       E0040           WGEKHORAM ABAD                   ,S,Simulation application continuation,SMESDB       KRD   OI2S     U24                                                                                            
